Id,smiles,sol_category
EOS35534,Cc1c(C)n2c3c(=O)n(Cc4ccccc4)c(=O)n(C)c3nc2n1CCN1CCOCC1,2
EOS20944,COc1cc(CN2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc(OC)c1O,2
EOS66053,COCc1csc(CN2CCN(S(=O)(=O)c3ccccc3C#N)CC2)c1,2
EOS69026,COc1ccc(F)cc1C(=O)CN1C(=O)N[C@@](C)(c2ccco2)C1=O,2
EOS32914,O=C(N1CCC2(CC1)CC(Oc1cnccn1)CCO2)C1(c2ccccc2)CC1,2
EOS40504,CN(Cc1ccc2c(c1)OCCO2)C(=O)NC[C@H]1CCCO1,2
EOS53629,Cn1c(=O)c2ccc(C(=O)N(Cc3ccccc3)Cc3ccco3)nc2n(C)c1=O,2
EOS6168,Cc1cc(C)n2nc(C)c(C(=O)NC(C)c3n[nH]c(C)n3)c2n1,2
EOS39862,Cc1cc(CNC(=O)NC[C@@H](c2cnn(C)c2)N(C)C)ccc1Cl,2
EOS3587,Cl.OCC1(CCCc2ccccc2)CCCNC1,2
EOS75929,Cn1cncc1CN[C@@H](CN1CCCC1=O)c1cccc(C(F)(F)F)c1,2
EOS63702,N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)c2ccc3ncsc3c2)CC1,2
EOS35319,CC(C)Cn1c(N2CCN(S(C)(=O)=O)CC2)nc2sc3c(c2c1=O)CCCC3,2
EOS39833,CCCCN(CC)C(=O)c1ccc(S(=O)(=O)N(C)c2ccccc2OC)cc1,2
EOS77937,Cc1cc(=O)[nH]cc1C(=O)NC[C@H](O)c1ccc(OC(C)C)cc1,2
EOS18745,CCn1c(=O)n(CC)c2cc(N3CCCC3)c(NC(=O)c3cccc(OC)c3)cc21,2
EOS25391,CCOc1ccc(CNC(=O)c2cnc(CC)nc2C)cc1,2
EOS75264,Cc1ccnc(NC(=O)[C@H]2CC(=O)N(C3CCCC3)C2)c1,2
EOS80640,Cc1ccc(CC(=O)Nc2cccc(C(=O)Nc3ccccn3)c2)cn1,2
EOS82974,CS(=O)(=O)N1CCN(Cc2nccs2)Cc2ccccc21,2
EOS83064,COc1cc(F)c(S(=O)(=O)N2CCO[C@H](C(N)=O)C2)cc1OC,2
EOS25725,Cc1nn(-c2ccc(N3CCOCC3)nn2)c(C)c1CCC(=O)NCc1cccnc1,2
EOS29507,COc1ccc(-c2nnc(N3CCC(C(=O)NCCN(C)C)CC3)o2)cc1,2
EOS58914,Cc1noc(C)c1CC(=O)N1CCC[C@H]1c1cccs1,2
EOS36659,COc1ccc(OC)c2c(O)c(CN3CCCCC3)c(C)nc12,2
EOS14090,Cc1c(NC(=O)c2cc(-c3cccc(O)c3)on2)c(=O)n(-c2ccccc2)n1C,2
EOS101798,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,2
EOS38955,CO[C@@H]1C[C@@H](c2ncn[nH]2)N(C(=O)c2coc(Br)c2)C1,2
EOS52298,CCc1ccc(C(=O)N2CC[C@H](CNC)C2)cc1.Cl,2
EOS65623,O=C(CN1CCCC[C@H]1c1cc2ccccc2[nH]1)NCC(F)(F)F,2
EOS323,O=C(Nc1ccccc1N1CCOCC1)c1cccc(N2CCCCS2(=O)=O)c1,2
EOS77017,C[C@H](OCC(F)(F)F)C(=O)NCc1ccc(N2CCCC2=O)cc1,2
EOS21900,COc1ccc(-c2noc(N3CCN(c4cccc(OC)c4)CC3)n2)cc1,2
EOS32048,Cc1noc(C)c1Cn1nc2n(c1=O)CCC(C(=O)NCC1CC1)CC2,2
EOS61083,CCN(CC(=O)NOC(C)(C)C)C1CC1,2
EOS7364,COCCN1CCC(CN(C)S(=O)(=O)c2ccc(F)cc2C)C1,2
EOS18651,COc1ccccc1-c1ccnc2[nH]c(=O)[nH]c(=O)c12,2
EOS4978,Cc1cc(C)c(C(=O)N2CCN(CCO)[C@@H]3CS(=O)(=O)C[C@@H]32)cc1C,2
EOS29536,Cn1c(=O)[nH]c2c(C(=O)N3CCN(c4ccc(F)cc4)CC3)snc2c1=O,2
EOS80920,CCN(CC)S(=O)(=O)c1ccc(O)c(NC(=O)Cc2ccccc2)c1,2
EOS31250,CCCNC(=O)N1CCC(N2C(=O)C3(CCCC3)C2c2ccccc2)CC1,2
EOS16385,Cl.c1ccc(-c2nc(C3CC3)no2)c(OC2CCNC2)c1,2
EOS48961,Cc1ccc(CCN(C[C@H]2CCCO2)C(=O)c2cscn2)cc1,2
EOS51484,CCc1nc([C@@H]2CCCN2Cc2ccc(F)cc2C#N)no1,2
EOS56335,COc1ccccc1[C@H](C)N(C)C(=O)Cn1ccc(=O)n(C)c1=O,2
EOS61788,Cc1cc(NC(=O)[C@H](C)SCC(=O)N2CCC(c3n[nH]c(C4CC4)n3)CC2)no1,2
EOS66241,CC(C)N(C)S(=O)(=O)c1ccc(NC(=O)CN(C)C2CCCC2)cc1,2
EOS7232,Cc1ccc([C@H]2CN(C(=O)c3cc(C4CC4)n[nH]3)[C@@H]3C4CCN(CC4)[C@H]23)cc1,2
EOS84646,CCn1cc(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)c(=O)c2ccc(C)nc21,2
EOS56695,O=C(c1cnsn1)N(Cc1ccccc1)C[C@H](O)c1ccsc1,2
EOS42470,CC(C)(C)n1ncnc1NC(=O)CCN1CCCS1(=O)=O,2
EOS4171,O=C1NC(=O)[C@H](CCC(=O)N2CCc3c(Cl)cccc3C2)N1,2
EOS45662,Cc1n[nH]c(C)c1[C@@H]1COCCN1C(=O)c1ccncc1F,2
EOS18551,CC(C)NC(=O)CN1C(=O)c2cccc3cccc1c23,2
EOS43285,Cc1cccc(NC(=O)CN2CCC[C@H](O)C2)c1,2
EOS80948,CC(C)[C@H](NC(=O)N(C)Cc1cnn(C)c1)c1cccs1,2
EOS8898,CC(C(=O)N1CCC2(CCC(=O)N2C)CC1)c1n[nH]c(=O)c2ccccc12,2
EOS18289,Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)CCCOc3ccccc3)cc2)n1,2
EOS33825,Cc1ccccc1NC(=O)C1CCc2nc(N3CCOCC3)ncc2C1,2
EOS47770,CN1CCCN(C(=O)c2cncnc2-c2ccccc2)c2ccccc21,2
EOS93942,C#CCNC(=O)N1CCN(S(=O)(=O)c2cccc3c2N=S=N3)CC1,2
EOS97045,Cc1cnn([C@H]2CCCN(C(=O)c3nc(C(C)C)ncc3Cl)C2)c1,2
EOS70791,Cc1ccc(C(=O)N(c2ccccc2)C(C)C)cn1,2
EOS72952,Cc1cc(F)c(CNC(=O)[C@H]2CCc3nncn3CC2)c(F)c1,2
EOS40769,COC1(CNC(=O)N2CCNC(=O)C[C@H]2c2ccccc2)CCC1,2
EOS43969,CCCCn1c(Cn2cnc3c2c(=O)n(C)c(=O)n3C)nc2c1c(=O)[nH]c(=O)n2Cc1ccccc1,2
EOS63468,CC(C)OCc1cccc(NC(=O)Nc2cccnc2)c1,2
EOS26197,COc1ccc(CNC(=O)CCCc2nnc3c(=O)n(-c4ccc(F)cc4)ccn23)cc1,2
EOS27034,CCCn1ccc2c(OCC(=O)NC(C)C)cccc2c1=O,2
EOS13817,CCC(C(=O)NCC1CCCO1)N(c1ccccc1)S(C)(=O)=O,2
EOS101419,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,2
EOS1939,CCN(CC)CCN1C(=O)C2(SC(NC(C)=O)=NN2C(C)=O)c2ccccc21,2
EOS14297,COc1ccc(-c2n[nH]cc2-c2ccccc2OC)c(O)c1,2
EOS23693,Cc1ccc(O)c(NC(=O)c2cc(-c3ccccc3O)no2)c1,2
EOS86203,Cn1c(=O)c2ccc(C(=O)Nc3nc(-c4ccco4)cs3)nc2n(C)c1=O,2
EOS3309,CCc1c(C)nn(CCNC(=O)C(NC(C)=O)C(C)C)c1C,2
EOS97913,COc1ccc(NC(=O)CCNC(=O)c2ccc(OC)cc2)cc1,2
EOS86025,COc1cc(NC(=O)NCc2cccc(Cn3cccn3)c2)ccc1N1CCCC1=O,2
EOS18379,COc1cc2c(cc1NC(=O)N1C[C@@H]3C[C@@H](C1)c1cccc(=O)n1C3)oc1ccccc12,2
EOS14246,O=C(Nc1cc(F)cc(F)c1)N1CCN(c2cc(-n3cccn3)ncn2)CC1,2
EOS65420,CCCOc1ccc(OCC(=O)N[C@H]2CCS(=O)(=O)C2)cc1,2
EOS28054,COc1cccc(NC(=O)NC(C(=O)N2CCc3ccccc32)C(C)C)c1,2
EOS91256,O=C(NCCc1nccn1Cc1ccccc1)[C@@H](O)C1CCCCC1,2
EOS69402,CCS(=O)(=O)c1ccccc1C(=O)Nc1ccc2c(C)cc(=O)oc2c1,2
EOS93880,CC(C)(C)c1cc(C(=O)N[C@H]2CCCc3occc32)[nH]n1,2
EOS9792,CC1(C(=O)NCc2nc(-c3cccnc3)no2)CCCCO1,2
EOS18184,CCNC(=O)N(CCN1CCOCC1)CC(=O)N1N=C(c2ccc(OC)cc2)CC1c1ccc(C)cc1,2
EOS100403,Cc1[nH]nc(C(F)(F)F)c1Cc1sc2c(c1C(=O)N1C[C@](C)(O)CO1)c(=O)n(C)c(=O)n2C(C)C,2
EOS55873,C[C@H](NC(=O)Cn1ccc(=O)c2sccc21)C(=O)N1CCCCC1,2
EOS67042,CCCOc1ccc(NC(=O)NCCn2ccnc2)cc1Cl,2
EOS62211,CN1CC[C@@H](C(=O)NCC2(CF)CCOCC2)S1(=O)=O,2
EOS56229,COc1ccccc1-n1ncc(C(=O)Nc2ccc3nncn3c2)c1C,2
EOS40273,O=C(c1cccnc1)c1c[nH]c2ccccc12,2
EOS8819,Cc1cc(N2C[C@H]3CC[C@@H](C2)NC3)nc(-c2cccnc2)n1.Cl.Cl,2
EOS70945,c1csc([C@H]2NCCc3sccc32)c1,2
EOS42672,N#Cc1ccc(NCC(=O)Nc2ccccc2C(=O)NC2CC2)cc1,2
EOS102212,c1ccc2c(c1)Nc1ccccc1S2,2
EOS38312,C[C@H](Sc1nc2ccccc2c(=O)n1Nc1ccccc1)C(N)=O,2
EOS36149,OCN1CCc2cc(Br)ccc21,2
EOS88846,CN(Cc1ccon1)C(=O)N[C@@H]1[C@H]2COC[C@H]21,2
EOS10659,Oc1ccc(CCN2CCC(C(O)c3cccs3)CC2)cc1,2
EOS2516,O=C(Cn1ncc2ccccc2c1=O)N1CCCCCC1c1ccco1,2
EOS76420,CCSCc1ccnc(NC(=O)N[C@H]2CCc3[nH]ncc3C2)c1,2
EOS7519,Cc1noc(C)c1CN1CC[C@@H](NC(=O)c2cnn3ccn(C)c23)[C@H](O)C1,2
EOS30214,Cn1ncc(N2CCCC(CC(=O)NCc3cccc(F)c3)C2)cc1=O,2
EOS73291,Cc1nn(C)c(C)c1CCC(=O)N[C@@H](C)Cn1ccnc1,2
EOS91246,CN(Cc1cnn(C)c1)C(=O)N[C@H]1CCCN(c2ncccn2)C1,2
EOS82683,COc1ccc(OC)c(CN(C(=O)c2cccc(C#N)c2)C2CC2)c1,2
EOS48147,CCn1nc(C)c(COc2cccc3c2[C@@H](O)CC(C)(C)O3)n1,2
EOS44345,Cn1cc(NC(=O)Cc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2)cn1,2
EOS55562,O=C(c1cccc(F)c1)N1CCN(c2cn[nH]c(=O)c2Cl)CC1,2
EOS47378,CNC(=O)[C@H](C)S(=O)(=O)Cc1cc(Cl)c2c(c1)OCCCO2,2
EOS19875,Cc1nn(CC(=O)N2CCCC2)c(=O)c2nc(-c3ccccc3)sc12,2
EOS88920,CCN(CCOCCO)C(=O)c1ccnc(-n2ccnc2)c1,2
EOS73115,COc1ccccc1CC(C)(C)CNC(=O)N[C@H]1CC[C@@H](CO)C1,2
EOS54999,C[C@H](NS(=O)(=O)Cc1ccn(CC(F)(F)F)n1)c1ccccc1,2
EOS81111,C[C@H](NC(=O)NCCCn1cccn1)c1nncn1C,2
EOS59345,O=C(c1cc(O)cc(O)c1)N1CCN(CC(F)(F)C(F)F)CC1,2
EOS10200,CCn1ncnc1C(NC(=O)c1coc(CN2CCOCC2)c1)C1CC1,2
EOS58851,O=S(=O)(NCCCOCC1CC1)c1cccc2c1N=S=N2,2
EOS68936,COc1ccc(Br)cc1CNC(=O)Cc1ccon1,2
EOS47670,CCn1cc(Br)c(=O)c(NC(=O)c2cn(C(C)(C)C)nn2)c1,2
EOS76884,CC(C)n1c(SC[C@H]2CC3(CCC3)C(=O)O2)nnc1N(C)C,2
EOS25778,COc1cccc(NC(=O)CCS(=O)(=O)c2ccc3c(c2)CCN3C(=O)C2CC2)c1,2
EOS96311,Cc1ncsc1CCS(=O)(=O)N(C[C@H]1CCOC1)C1CC1,2
EOS76281,C[C@@H](C(=O)NCCNc1ncccn1)n1cncn1,2
EOS47638,O=C(c1ccnc(-n2cccc2)c1)N1C[C@H]2CS(=O)(=O)C[C@H]2C1,2
EOS22775,CC(=O)N1N=C(c2c(O)[nH]c(=O)n(C)c2=O)CC1c1c[nH]c2ccccc12,2
EOS20275,CCC1(O)CCC12CCN(C(=O)COCc1ccccc1)CC2,2
EOS87193,CCn1nc(CN2CC[C@@]3(C2)C(=O)Nc2ccccc23)c2ccccc21,2
EOS73191,CC(C)(C)C(=O)CN(c1ccncc1)S(=O)(=O)c1ccccc1,2
EOS49577,Cc1cncc(CN2CCS(=O)(=O)C[C@H]2C2CC2)c1,2
EOS39254,CC(=O)N1CCC(NC(=O)Cn2nc(-c3ccc(C)s3)ccc2=O)CC1,2
EOS87463,COc1ccc(NC(=O)NC2CCN(C)CC2)cc1-n1nnnc1C,2
EOS10808,CN(C)[C@@H]1[C@@H](NS(=O)(=O)c2cc(Cl)c(Cl)s2)[C@H]2CCO[C@H]21,2
EOS42427,CC(C)(C)Nc1nnc(-c2ccn[nH]2)o1,2
EOS38080,CN1C[C@@H](N(C)C(=O)c2csc3ccccc23)CCC1=O,2
EOS10678,COCC(=O)NCC(c1ccccc1)N1CCCCCC1,2
EOS2989,COc1cncc(-c2ccc(C(=O)NCC3(O)CCCCC3)cc2)c1,2
EOS24949,CC(C)OCCCNC(=O)c1cn(Cc2ccccc2)cc2c(=O)n(-c3ccccc3)nc1-2,2
EOS81030,CCn1c(=O)c2ccccc2n2c(CN(C)S(=O)(=O)c3c(C)noc3C)nnc12,2
EOS13288,Cc1ccc2nc3c(cc(C(=O)NCC(C)C)n3C)c(=O)n2c1,2
EOS96336,Cc1cc(NC(=O)N2CCCC[C@@H]2C)no1,2
EOS64112,CCCN(CCC)C(=O)c1cc2c(=O)n3ccccc3nc2n1C,2
EOS12609,CCOc1ccccc1NC(=O)c1ccc(NS(C)(=O)=O)cc1,2
EOS76690,CNc1snc(C)c1C(=O)N1CCN(C(=O)[C@@H]2CCCO2)CC1,2
EOS59427,C[C@@H](CC#N)NC(=O)c1cc(Br)c2c(c1)OCCO2,2
EOS61849,CN(C)C[C@H]1CN(CCOc2ccc(C#N)cc2)CCO1,2
EOS57063,COc1cc(C(=O)Nc2ccc(N3CCCCC3)cn2)cc2c1OCCO2,2
EOS23582,Cc1ccc(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)cn2C)cc1C,2
EOS60021,CC[C@H]1CN(C(=O)c2cc(I)c[nH]2)CCO1,2
EOS70627,CC(C)Oc1cc(Br)cc(NC(=O)[C@@H]2COCCN2)c1.Cl,2
EOS102006,O=[N+]([O-])c1cc(O)c(O)c([N+](=O)[O-])c1,2
EOS96476,Cn1nc2c(cc1=O)CN(C(=O)[C@]1(O)CCc3ccccc3C1)CC2,2
EOS65969,CC(C)c1nnc(CNC[C@H]2CCCN2c2cccnn2)o1,2
EOS2189,CCNC(=O)c1cc(S(=O)(=O)NCC2CCCO2)ccc1OC,2
EOS21762,CCCCN(C)C(=O)C1CCCN(S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)C1,2
EOS66653,COc1cccc(CCC(=O)NC[C@H]2CCS(=O)(=O)C2)c1OC,2
EOS13250,CC1=NN(C)c2nc3c(c(=O)n(Cc4ccccc4)c(=O)n3C)n2C1C,2
EOS92799,CCc1nc([C@H]2CCCN(C(=O)c3ccc(F)cc3)C2)no1,2
EOS97433,Cc1nn(C)c(Cl)c1CN[C@@H](C)Cn1cccn1,2
EOS3232,O=C1CCCN1CCC1CCCCN1C(=O)NCCc1nc(C2CC2)no1,2
EOS81840,COc1ccc(-c2nnc(SCc3nccn3C)[nH]2)cc1,2
EOS59508,O=C(Nc1ccc2c(c1)OCO2)c1ccccc1NS(=O)(=O)c1ccc2[nH]c(=O)[nH]c2c1,2
EOS28870,Cc1nc(-c2cc(S(=O)(=O)Nc3cccnc3)cn2C)sc1C(=O)N1CCCC1,2
EOS34786,CCNC(=O)C1CCN(S(=O)(=O)c2cc(F)ccc2OC)CC1,2
EOS67571,CCS(=O)(=O)c1cccc(CNC(=O)N[C@H]2CCN(C3CCC3)C2=O)c1,2
EOS46927,O=C(NCc1ccc(F)cc1)c1ccccc1O,2
EOS84211,Cc1ccccc1-c1nc(C(=O)N2CCS(=O)(=O)CC[C@@H]2C)cs1,2
EOS6323,Cc1noc(C)c1CCC(=O)N1CCCC(OCc2ccccn2)C1,2
EOS90565,CCN1CCN(C(=O)c2ccc(NC(=O)c3ccn4c(C)cnc4c3)cc2)CC1,2
EOS53018,CN1CCC(NC(=O)NC[C@H]2CCN(c3ccccc3)C2)CC1,2
EOS92061,Cc1cc(C(=O)Nc2cccc3cccnc23)c(C)o1,2
EOS64040,Cc1ccc(SC2(CNC(=O)[C@H]3CCOC3)CCCC2)cc1,2
EOS83789,Cc1cc(N2CCN(C(=O)c3ccc(C)s3)CC2)nc(N)n1,2
EOS36347,Cc1ccc(Nc2nc(NCCO)nc3c2ncn3C)cc1,2
EOS32282,Cc1ccc(F)cc1S(=O)(=O)N1C[C@@H]2CN(C)C[C@]2(C(=O)N2CCCC2)C1,2
EOS25894,Cc1ccc(NC(=O)N2CCC3(CC2)NC(=O)c2ccccc2O3)cc1F,2
EOS24188,Cc1oc2ncn(CC(C)C)c(=O)c2c1C(=O)NCCCN1CCN(C)CC1,2
EOS69693,Cc1ccccc1-c1cc2nc3c(=O)[nH]c(=O)n(C)c3nc2o1,2
EOS56052,COc1ccc(OC)c([C@@H]2c3c(oc4ccccc4c3=O)C(=O)N2C)c1,2
EOS85897,CC(C)n1ncc2c(C(=O)NCCCN3CCCC3=O)cc(-c3ccccc3)nc21,2
EOS95927,CC[C@H]1CN(Cc2nc3cc(OC)c(OC)cc3c(=O)[nH]2)CCN1CC(F)F,2
EOS37082,Cc1cc(C(=O)N2CCC[C@@H](NC(=O)CCCn3cccc3)C2)on1,2
EOS71544,CN1N=C(C(=O)NCc2cccc(COC(C)(C)C)c2)CCC1=O,2
EOS286,CC(C)CC(=O)Nc1ccc2c(c1)N(C(=O)c1cccnc1)CCC2,2
EOS26308,CC(C)NC(=O)Cn1c(=O)nc(-c2ccccc2)c2ccccc21,2
EOS63396,CNC[C@H]1CCN(S(=O)(=O)c2ccc(F)cc2Cl)C1.Cl,2
EOS15961,CC(C)CCNC(=O)c1cn2c3c(cc(Br)cc3c1=O)CC2,2
EOS38174,C[C@H]1Cc2cc(S(N)(=O)=O)ccc2N1Cc1cc(=O)n2cc(Cl)ccc2n1,2
EOS39876,C#Cc1cccc(N(C)S(=O)(=O)N2CCOC(C)(C)C2)c1,2
EOS90066,COCCn1cc(C(=O)N[C@H]2C[C@@](CO)(c3ccccc3)C2)nn1,2
EOS40411,Cc1cc([C@]2(C)NC(=O)N(CC(=O)c3ccccc3)C2=O)c(C)o1,2
EOS14361,CCNc1cc(N2CCN(C(=O)c3ccc(Br)cc3)CC2)nc(C)n1,2
EOS63513,COc1ncccc1CNC(=O)CS[C@H]1CCS(=O)(=O)C1,2
EOS31742,Cc1cc(C(=O)N2CCC3(CC2)CC(CCOCC2CC2)CCO3)nn1C,2
EOS42973,NC(=O)[C@@H]1CCCN1C1CCN(C(=O)c2cccc(F)c2)CC1,2
EOS34227,O=S(=O)(Cc1ccccc1)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,2
EOS12317,CCCC(=O)Nc1ccc(Nc2cc(C)nc(NCC)n2)cc1,2
EOS97269,CC(C)N1CCN(C(=O)N[C@H]2CCn3ccnc32)CC1=O,2
EOS6293,CC(C)n1ccc(C(=O)N(C)CC2CCOC2)n1,2
EOS53649,N#Cc1ccc(S(=O)(=O)N(C[C@H]2CCOC2)C2CC2)cc1Cl,2
EOS75745,Cc1csc([C@@H]2CN(Cc3ccc(Cl)s3)CCO2)n1,2
EOS15220,Cc1ccc(NC(=O)CCc2nnc3ccc(N4CCC5(CC4)OCCO5)nn23)cc1,2
EOS1673,CCCn1c(=O)c2ccc(C(=O)NC(C)CC)cc2n2c(=O)n(CC(=O)NC(C)C)nc12,2
EOS14155,COc1ccc(C)cc1S(=O)(=O)N1CCN(c2cc(-n3ccnc3)nc(C)n2)CC1,2
EOS79738,CCOc1nnc(CN2CC[C@H](CNc3ccccn3)C2)s1,2
EOS16754,CCN(CC)CCNc1ncnc2c1CCC2,2
EOS21599,O=C(NCCCN1CCN(Cc2ccccc2)CC1)C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1,2
EOS48191,CCc1noc(C)c1C(=O)N1CCC[C@@H]1Cn1nc(C)cc1C,2
EOS61978,C[C@]12CCC(=O)N1c1ccccc1C(=O)N2CCC(=O)N(Cc1ccccc1F)C1CC1,2
EOS87794,CCc1ccc(OC[C@@H](O)Cn2nnc3ccccc32)cc1,2
EOS81070,NC(=O)c1ccc(=O)n(Cc2ccc(SC(F)F)cc2)n1,2
EOS79008,CNC(=O)c1cccc(NC(=O)NCCc2cc3ccccc3o2)c1,2
EOS17417,CCOCCCNC(=O)CCCn1nc(C)c2c(C)n(-c3ccc(C)cc3)nc2c1=O,2
EOS36583,Cc1ccc(O)c(Nc2nc3ccccc3c(=O)[nH]2)c1,2
EOS94551,COc1ccccc1-c1nc(C(=O)NC[C@H](C)OC)cs1,2
EOS16409,CCC(=O)NCC1Cn2cccc2CN1Cc1ccccc1,2
EOS16843,CCC1SC(NC(=O)NC2CCCCC2)=NC1=O,2
EOS74061,COc1cc(CC(=O)NCC#Cc2ccccc2)cc(OC)c1OC,2
EOS59355,O=C(NCC(F)(F)CO)c1ccc2noc(-c3ccccc3)c2c1,2
EOS7716,CN(C)c1ncc(CNCCN2CCCC(CO)C2)cn1,2
EOS78309,C[C@H](NC(=O)CN1CCN(CCO)CC1)c1ccc2c(c1)OCCO2,2
EOS69985,N#Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccccc3SCC(=O)N3CCCC3)CC2)cc1,2
EOS47007,CCc1ccc(OCC(=O)Nc2ccc(N3CCCC3=O)cc2)cc1,2
EOS16297,O=C(NCC1CCOCC1)Nc1cccc(Br)c1,2
EOS64689,NC(=O)[C@H](NC(=O)c1cccc(-c2ncn[nH]2)c1)c1ccccc1,2
EOS80826,COCCN1CC[C@H](C)N(Cc2ccccc2)CC1,2
EOS20743,O=C(Nc1cccnc1)c1ccc(Cn2cnc3ccccc3c2=O)o1,2
EOS37851,COc1cccc(C(=O)N[C@@H](C)C(=O)NC2CCCC2)c1OC,2
EOS102003,COc1cc(C(=O)NC(=S)Nc2cccc(NC(=O)c3ccccc3)c2)cc(OC)c1OC,2
EOS5569,CN(C)Cc1ccc(C(=O)NC(c2ccccn2)C(F)(F)F)o1,2
EOS85801,CCc1cc(C(=O)N2CCC(n3cn[nH]c3=O)CC2)ccc1O,2
EOS25636,CCOc1ccc(CNC(=O)CCn2cccn2)cc1OC,2
EOS64676,Cl.O=S(=O)(NC[C@H]1CCCNC1)c1ccccc1Br,2
EOS28680,CCOc1ccccc1NS(=O)(=O)c1ccc2onc(C(=O)N3CCCC3)c2c1,2
EOS68083,O=C(NCC1CCC2(CC1)OCCO2)[C@H]1CCCN(C(=O)C2CC2)C1,2
EOS51242,CCN(C(=O)c1ccc2c(=O)n(CC)c(=O)[nH]c2c1)c1ccccc1C,2
EOS42271,CC1(C)NC(=O)CC[C@@H]1NS(=O)(=O)c1ccoc1,2
EOS19181,COc1cc(-c2cc(NC(=O)c3c(C)oc4ncn(C)c(=O)c34)on2)cc(OC)c1OC,2
EOS76073,CN1CCC(CNC(=O)[C@@](C)(O)C2CC2)(N2CCOCC2)CC1,2
EOS49862,COc1cnc(C2(NCc3ccc4occc4c3)CCCC2)[nH]c1=O,2
EOS68903,C[C@@H](C(=O)N1c2ccccc2NC(=O)C1(C)C)N1CCC(C(=O)N2CCCCCC2)CC1,2
EOS54638,N#CCSc1nc2nccnc2c(=O)n1Cc1ccccc1,2
EOS56626,C[C@H]1CCCCN1C(=O)Nc1cccc(N2CCNC2=O)c1,2
EOS75955,Cc1cc([C@@H]2CCCN2C(=O)NCCc2c(C)noc2C)on1,2
EOS33525,O=C(Cc1ccc(F)cc1)NC1CCN(c2nnc3ccccn23)CC1,2
EOS42054,CCN1CN(CCCCCF)CC1=O,2
EOS12293,CCc1cc(C(=O)NC2=C(C)N(Cc3ccccc3C)NC2C)no1,2
EOS66095,CNC[C@H]1CCCN1S(=O)(=O)c1cc(C(F)(F)F)ccc1F,2
EOS12468,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccco3)CC2)c2ccccc12,2
EOS45515,Cc1cc(C(=O)N[C@@]2(C)CCS(=O)(=O)C2)no1,2
EOS88915,C#CCn1cc(CNS(=O)(=O)c2sccc2OC)cn1,2
EOS36204,CC(C)CNc1nc2c(c(=O)[nH]c(=O)n2C)n1CC(=O)c1ccccc1,2
EOS23984,COc1ccc(S(=O)(=O)Nc2cncc(C(=O)N3CCN(Cc4ccccc4)CC3)c2)cc1,2
EOS2798,COC(CNC(=O)N(C)C1CCS(=O)(=O)CC1)c1cccs1,2
EOS75543,O=C(Cc1cccnc1)NCCCCc1ccc(Cl)s1,2
EOS92162,CN(Cc1cnccn1)C(=O)Nc1ccc(SC(F)F)cc1,2
EOS42345,O=C(CS[C@H]1CCS(=O)(=O)C1)NCCCn1cccn1,2
EOS39251,Cc1ccc(-c2cc(C(=O)NCc3ccncc3)on2)cc1,2
EOS100154,CN(C)C(=O)Cn1cc(-c2ccc(-c3cncc4ccccc34)cc2)cn1,2
EOS65186,CCCc1n[nH]c([C@@H]2CN(C(=O)c3ccnc(C)n3)CCO2)n1,2
EOS49125,CNC[C@H]1CCCN(C(=O)CCNc2ncc(C(F)(F)F)cc2Cl)C1,2
EOS24295,O=C(Cn1nc(N2CCN(c3ccccc3)CC2)ccc1=O)NCc1cccnc1,2
EOS90745,CCOc1cc2c(cc1CN1CCC(S(=O)(=O)CC)CC1)O[C@@H](C)C2,2
EOS60515,CS(=O)(=O)c1ccc(NC(=O)c2cncn2-c2ccc(F)cc2)cc1,2
EOS6116,COCCN1CC(CNC(=O)CCN2Cc3ccccc3C2=O)CC1=O,2
EOS89319,C[C@H]1CCCCN1CCNC(=O)c1ccsc1,2
EOS62728,Cc1nc(C)n(C[C@H]2CCCN2Cc2noc(C)n2)n1,2
EOS40287,c1ccc(COc2cccc(-c3ncc[nH]3)c2)cc1,2
EOS402,CCCCN(CC)CCNC(=O)Cn1cnc2sc(C)c(S(=O)(=O)N3CCC(C)CC3)c2c1=O,2
EOS13651,N#Cc1ccc[n+](CC(=O)c2ccc(Cl)cc2)c1.[Br-],2
EOS75948,CNS(=O)(=O)c1cc(C(=O)NC[C@@H](C(C)C)N2CCOCC2)co1,2
EOS14045,COc1ccc(CN(C)C(=O)CCN2C(=O)C3CC=CCC3C2=O)cc1,2
EOS79203,Cc1noc([C@H](C)N2CCN(c3cccc(F)c3C#N)CC2)n1,2
