smiles,sol_category
COc1ccc(OC)c([C@@H]2CCCN2C(=O)c2cnsn2)c1,0
COc1ccccc1[C@@H](NC(=O)Cc1nnc(C)o1)c1ccco1,0
O=C1COc2cc(C(=O)Nc3cccc4cccnc34)ccc2N1,0
CN(C)c1cc(NS(=O)(=O)c2ccc(S(=O)(=O)NCC(F)(F)F)cc2)ncn1,0
CCOc1cc(NC(=O)c2ccccc2)c(OCC)cc1NC(=O)CC,0
CCCc1nc(Nc2ccccc2)[nH]c(=O)c1Br,0
COc1cc(C(=O)N(CCc2ccccc2)C2CC3CCC(C2)N3C)cc(OC)c1OC.Cl.O,0
CCOc1ccc(NC(=O)c2ccc3c(c2)N(S(C)(=O)=O)CC3)cc1,0
CCC[C@H](NC(=O)c1cc[nH]c1C)C(=O)N1CCc2sccc2C1,0
COc1ccsc1C(=O)N1CCC[C@H]1c1cnn(C)c1,0
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCCCCCCCNC(=O)COc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2,0
COc1ccccc1OCC(=O)NC[C@H]1CCS(=O)(=O)C1,0
CC(C)c1nc([C@@H]2CCCN2Cc2ccon2)no1,0
CC(C)CC[C@H](C)NC(=O)CCc1ccc(S(=O)(=O)N2CCCC2)cc1,0
CC(=O)N1C[C@H](O)C[C@@H]1C(=O)Nc1ccc(OCC2CC2)cc1,0
CCN1C[C@H](CN(C)S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)Oc2ccccc21,0
COc1ccc(C(=O)N2CC[C@H](N3CCN(C)CC3)[C@H](CCCO)C2)cc1F,0
CCN(CCCNC(=O)Cn1c2ccccc2c2nc(=O)cc(C)n21)c1cccc(C)c1,0
CC(C)OCCCNC(=O)C1CCCN(c2ccc(-c3ccccc3)nn2)C1,0
CC[C@@]1(C)Oc2ccc(NC(=O)C(C)(C)C#N)cc2O1,0
O=C(NC[C@H]1CCCN(Cc2cccs2)C1)c1cccs1,0
Cc1cc(C)n(C[C@H]2CCCN2C(=O)c2ccoc2C)n1,0
Cl.O=C(NCCc1nccc(-c2ccccc2)n1)N1C[C@H]2CC[C@@H](C1)NC2,0
COc1cccc(CC(=O)N[C@@H]2CCCC[C@H]2S(C)(=O)=O)c1,0
COc1ccc(NS(=O)(=O)c2cccc(C(=O)N3CCN(c4ccccc4O)CC3)c2)cc1,0
CCN(CC)S(=O)(=O)c1cccc(C(=O)Nc2cccc(N3CCCC3=O)c2)c1,0
Cc1ccc(NC(=O)N2CC(=O)N(CC(=O)N3CCN(c4ccccc4)CC3)c3ccccc32)cc1,0
CCN(C(=O)c1ccc(-n2ccnc2)nc1)S(=O)(=O)c1ccc(C)cc1,0
CS(=O)(=O)N(Cc1cccnc1)C1CCCN(C(=O)c2cscn2)C1,0
COCc1nnc2n1CC1CCC(C2)N1C(=O)CCc1ccc(OC)cc1,0
Cn1cc(C(=O)N2CCCC[C@@H]2Cc2ccccc2Br)ccc1=O,0
CC1(C)NC(c2cccnc2)=[N+]([O-])C1(O)c1ccccc1,0
COc1ccccc1OCC(=O)Nc1ccc2c(c1)OCCO2,0
COc1ccc(OC)c(NS(=O)(=O)c2ccc(C(C)=O)cc2)c1,0
Cc1ccc(NC(=O)N2CCN(c3cc(-n4ccnc4)ncn3)CC2)c(C)c1,0
CCN(CC)C(=O)CC1C(=O)NCCN1Cc1ccc(OC)c(C)c1C,0
Cc1nc2ccccc2c(=O)n1NC(=O)c1ccc(S(C)(=O)=O)cc1,0
CCC(=O)N1CCc2cc(N3CC(C(=O)Nc4cccc(F)c4)CC3=O)ccc21,0
CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2)CC1,0
COc1ccc(-n2nnnc2SCC(=O)c2ccc(OC)c(OC)c2)cc1,0
Cc1cnc(CN2CCO[C@@H](CNc3cccnn3)C2)o1,0
O=C(Nc1ccnn1-c1cccc(F)c1)c1ccnc(-n2cncn2)c1,0
CCCOc1ccc(C(=O)C2=C(O)C(=O)N(CCCN(C)C)C2c2cccs2)cc1,0
Cn1c(=O)n(CC(=O)Nc2nc(-c3cccnc3)cs2)c2ccccc21,0
Cc1cc(-n2cccn2)ccc1NC(=O)Nc1nccn(C)c1=O,0
Cc1nc(N2CCN(C(=O)Nc3ccc(F)cc3F)CC2)cc(-n2ccnc2)n1,0
CCOc1ccc(C(=O)C2=C(O)C(=O)N(CCOC)[C@@H]2c2ccc(F)cc2)cc1,0
COc1ccc(C)cc1N[C@@H](C)C(=O)N1CCCCCC1,0
Cc1ccccc1CC(=O)N1CC[C@H]2CN(S(C)(=O)=O)C[C@@]2(CO)C1,0
COc1cc(C(=O)NC[C@H]2CCCN(Cc3ccccc3)C2)on1,0
O=C(CCNC(=O)c1cc(-c2cccnc2)on1)N[C@H]1CCS(=O)(=O)C1,0
Cc1cc(NC[C@H]2CCCCS2(=O)=O)ccn1,0
COc1cc(C(=O)Nc2ccc(C#N)cc2)cc2c1OCCO2,0
Cc1ccccc1N1CCN(c2ncnc3c2cnn3Cc2ccc(Cl)cc2)CC1,0
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,0
Cc1ccc(S(=O)(=O)N(C)c2ccc(OCC(=O)N3CCN(c4ccccn4)CC3)cc2)cc1,0
O=C1N[C@](c2ccc(N3CCOCC3)cc2)(c2ccsc2)CC(O)=C1Sc1ccccc1Cl,0
Cc1ccc(-c2noc(C(=O)N3CCCCC3)n2)cc1S(=O)(=O)Nc1cccnc1,0
COc1ccc(NC(C)=O)cc1NC(=O)CC(C)C,0
CN(C)c1cccc(-c2c3c(=O)n(-c4ccccc4Cl)[nH]c3cc(=O)n2C)c1,0
O=C([O-])/C=C/c1ccc(Cn2ccnc2)cc1.[Na+],0
COCCN1C(=O)C(O)=C(C(=O)c2ccc(OC)cc2)[C@H]1c1ccc(OC)cc1,0
O=C(Cc1ccncc1)N1CCCC(N(CCN2CCOCC2)C(=O)C2CC2)C1,0
CCn1cc(C(=O)N2CCOc3ccc(Cl)cc3C2)cn1,0
CNCCN1C(=O)CC[C@H]2CN(C(=O)CCN3CCCO3)CC[C@H]21.Cl,0
CCn1c(SCC(=O)Nc2nccs2)nc2c([nH]c3ccccc32)c1=O,0
CCc1ccc(S(=O)(=O)N2CC(C)CC(C)C2)cc1,0
CCCOc1ccc(C(=O)Nc2c(NCC)c3ccccc3oc2=O)cc1,0
Cc1nc([C@H]2CCCN(C(=O)COc3ccc(C#N)cc3)C2)no1,0
COc1cc(-c2noc(-c3ccoc3)n2)ccn1,0
C[C@@H](c1ccc(F)c(F)c1)N(C)C(=O)CN1CCCc2occc2C1,0
NC(=O)c1ccc(COc2ccc3ccc(=O)oc3c2)cc1,0
N#Cc1nc(C2CC2)oc1N1CCN(C(=O)CC[C@H]2CCCO2)CC1,0
CCc1nn(C)c(CC)c1S(=O)(=O)NC[C@H](O)c1ccsc1,0
CC(C)Cn1ccc2c(NC(=O)c3cnc4sccn4c3=O)cccc21,0
O=C(Nc1cc(Cl)cc2c1[nH]c1cnccc12)c1cccnc1,0
Cc1ccc(NC(=O)N[C@H]2CCCN(S(C)(=O)=O)C2)c(Cl)c1,0
Cl.O=C(Cn1nccc1C1CCCNC1)N1CCC(OCc2ccccc2)CC1,0
CCN1CCOC(CC(=O)Nc2cc(OC)c(OC)c(OC)c2)C1=O,0
CCC(=O)Nc1ccc(-n2cnc(C(=O)N3CCN(c4ccccc4F)CC3)c2)nc1,0
CSc1nn(C)c2ncnc(NCC[S@](=O)Cc3ccccc3)c12,0
O=C(Nc1ccccc1)c1cn(-c2cc(N3CCSCC3)ncn2)cn1,0
Cn1cnc2c1c(=O)n(CCCN1CCc3ccccc31)c(=O)n2C,0
C[C@H](O)CN1CCN(C(=O)Cn2nnc3ccccc32)CC1,0
CCN(CC)S(=O)(=O)c1c(C)nn(CC(=O)Nc2cc(OC)c(Cl)cc2OC)c1C,0
Cc1ncn(CC(=O)N2CCC[C@H](C)C2)c1C,0
Cc1ccn2cc(C(=O)N3CCCC[C@@H]3CN(C)C)nc2c1,0
CCCCC1CN(c2ccc(Cl)cc2)C(=O)CN1C(=O)CCNC(C)=O,0
Cl.O=C(c1c2ccccc2cc2ccccc12)N1CCC(N2CCC[C@@H](C(=O)N3CCOCC3)C2)CC1,0
Clc1c(-c2nnco2)sc2ccccc12,0
O=C(c1ccc(CN2CCOCC2)cn1)N1CCOC[C@@H]1CC1CC1,0
Cc1ccc(Oc2ccc3c(c2)C(=O)N(CC(=O)O)C3=O)cc1,0
Cl.O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,0
C[C@H](C#N)CNC(=O)C1(Sc2ccccc2)CCCC1,0
CN(C)CCCOC1CCN(c2ccnc3c(F)cccc23)CC1,0
Cc1ccc(-n2[nH]c(C(=O)N3CCOC[C@H]3c3noc(C)n3)cc2=O)cc1,0
C[S@@](=O)(=NS(=O)(=O)NC1(C#N)CC1)c1ccccc1,0
Cc1nc(N2CCN(C(=O)CC(C)C)CC2)cc(-n2cccn2)n1,0
Cc1cc(C)n(-c2ccc(C(=O)N(Cc3ccccn3)C(C)C)cn2)n1,0
O=C(O)c1cc(F)c2nc(N3[C@H]4CC[C@@H]3C[C@H](OCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)sc2c1,0
CCC(C)C1OC2(CCC1C)CC1CC(C/C=C(\C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)/C=C/C=C3\COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,0
CC1=NN(C)c2nc3c(c(=O)n(Cc4ccccc4F)c(=O)n3C)n2C1,0
COc1ccc2c(c1)CCCN2S(=O)(=O)c1ccc2[nH]c(=O)oc2c1,0
COc1cccc(O)c1S(=O)(=O)N(C)C[C@H](O)c1cccnc1,0
Cc1cc(C(=O)N2CCN(C(=O)Nc3ccn(Cc4ccccc4)n3)CC2)c(C)o1,0
C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1,0
Cc1ccc(CNC(=O)c2cc3ccccc3c(=O)[nH]2)cc1,0
CC(C)CCc1nc(CN2CCO[C@@H](Cn3cncn3)C2)cs1,0
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,0
C[C@@H](c1ccco1)N(C)C(=O)c1cc(O)nc(N(C)C)n1,0
CN(C(=O)CCNS(C)(=O)=O)C1CCCC1,0
Cn1c(=O)n(CC(=O)Nc2nc3ccc(F)cc3s2)c2ccccc21,0
CC(C)(C)CC(=O)N1CCN(S(=O)(=O)c2ccccc2Cl)CC1,0
Cc1cc(C(=O)N(C)[C@H]2CCS(=O)(=O)C2)on1,0
CCCN(C)[C@H]1CCCN(c2cccc(F)c2)C1=O,0
CCNC(=O)[C@@H]1CCC(=O)N(CCOC)[C@@H]1c1ccc(C)cc1,0
CC(=O)N1CCC[C@H](C(=O)N2CCN(c3cnccn3)CC2)C1,0
O=C1C[C@H](NC(=O)c2ocnc2C2CC2)CN1,0
O=C(NCc1ncc[nH]1)Nc1cccc(F)c1,0
CCc1ccc(NC(=O)NC[C@H]2CCS(=O)(=O)C2)cc1,0
C[C@H](Oc1ccc(C(=O)N2CCNC(=O)C2)cn1)c1ccccc1,0
CN(Cc1coc(-c2ccccc2)n1)S(=O)(=O)c1ccc(F)cc1,0
CNC(=O)c1ccc(CSC(C)(C)C)cc1,0
CCCNC(=O)[C@H]1CCCN(Cc2cn(C)nc2-c2ccccc2)C1,0
CC[C@H]1CCCN(Cc2nc3cc(OC)c(OC)cc3c(=O)[nH]2)C1,0
COc1c([C@@H]2CCCN2C(=O)c2cnc(C)cn2)c(C)nn1C,0
CNC(=O)CN1CCC[C@H]1c1ccsc1,0
CCc1ncc2c(n1)CN(Cc1ccn(-c3ccccc3)n1)CC2,0
Cc1ccc(NC(=O)CN(C)S(C)(=O)=O)cc1S(=O)(=O)N1CCOCC1,0
CCn1c(=O)n(CC(=O)N2CCCN3c4ccccc4C[C@H]3C2)c2ccccc21,0
Cl.NCc1cccc(C(=O)N2CCN(C(=O)Cc3ccccc3F)CC2)c1,0
COc1ccc(NC(=O)Cn2nc3nc(N4CCCC4)ccn3c2=O)cc1Cl,0
COc1ccc(NC(=O)Cn2c(=O)c3cnc(-c4ccc(OC)cc4)nc3n(C)c2=O)cc1,0
COC[C@@H]1C[C@@H](OC)CN1C(=O)c1cc2c(C)cc(F)cc2[nH]1,0
CCNC(=O)NC(=O)[C@H](C)Oc1ccc(F)cc1Cl,0
Cc1ccc(F)c(NC(=O)[C@@H](NC2CCOCC2)C(C)C)c1,0
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0
COc1c(C)cc(NC(=O)c2nn(Cc3ccc(F)cc3)c3c2CN(C(=O)c2ccc[nH]2)C[C@]3(C)C(N)=O)cc1C,0
CC(=O)c1ccccc1C(=O)N1CCN(c2nc3ccccc3[nH]2)CC1,0
CN1C[C@@H]2CC[C@H](CC1=O)N2C(=O)Nc1ccc(Cl)cc1C(F)(F)F,0
C=CCNc1c(O)cc2c(O)c1C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)N2.Cl,0
CNC[C@H]1CCCN1C(=O)Cc1ccc(C)nc1,0
Clc1nc(N2CCCC2)sc1CNC[C@H]1CCN(C2CC2)C1,0
Cc1c(NC(=O)CCSc2ccccn2)c(=O)n(-c2ccccc2)n1C,0
Cc1ccc(NC(=O)c2nnc(CN3CC[C@H](N4CCCC4)C3)s2)cc1,0
COc1cccc(CCNC(=O)C[C@@H]2C=CCC2)c1,0
NCCCNCCCCNCCCNC(=O)Cc1cccc2ccccc12,0
CCNC(=O)c1cc(NC(=O)c2ccncc2F)nc2ccccc12,0
COc1ccc(C(=O)Nc2nc(-c3cnn(C)c3)cs2)c(OC)c1,0
Cc1nc(NC(=O)c2ccc(N3CCCCC3=O)cc2)sc1C,0
COCCNC(=O)c1c[nH]c2ccc(S(=O)(=O)Nc3ccc4c(c3)OCCO4)cc2c1=O,0
CCCNC(=O)c1cc(S(=O)(=O)N2CCOCC2)ccc1F,0
CC(C)CCN1c2nc(Nc3cc(F)c(O)c(F)c3)ncc2N(C)C(=O)C1C,0
O=C1O[C@]2(CC[C@@H](C(=O)Nc3ccn(-c4ccccc4F)n3)CC2)c2cnccc21,0
CN1CCN(C[C@H](O)COCc2ccco2)c2ccccc21,0
CN1CCN(c2ccnc(-c3noc(CCNC(=O)[C@@H]4CCCO4)n3)c2)CC1,0
CCc1nn(C)c(Cl)c1CN1CCN(c2cccc(O)c2)CC1,0
NC(=O)c1ccc(C(=O)Nc2ccccc2Nc2ccccc2)nc1,0
COc1ccccc1N1CCN(C(=O)CN(c2ccc(C(C)C)cc2)S(C)(=O)=O)CC1,0
CC(=NNC(=N)N)c1cc(NC(=O)CCCCCCCCC(=O)Nc2cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c2)cc(C(C)=NNC(=N)N)c1.Cl.Cl.Cl.Cl,0
CCc1ccc(NC(=O)Cn2cc(S(=O)(=O)N3CCCC3)ccc2=O)cc1,0
Cc1cc(C(=O)Cn2c(=O)c(N3CCOCC3)nc3cc4c(cc32)OCCO4)c(C)n1C1CC1,0
O=C(NCCc1ccccc1)c1cccc(N2CCCC2=O)c1,0
O=C(c1cnc2cc3[nH]c(=O)[nH]c3cc2c1)c1ccccc1O,0
Cc1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,0
Cc1cc(NO)nc(-c2ccccc2)n1,0
O=C(NS(=O)(=O)c1cccnc1)c1ccccc1SC[C@H]1CCCO1,0
O=C(NCc1ccccn1)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1,0
NCCCN(Cc1cscn1)c1ccccc1F,0
O=C(NC[C@H]1CCN(CCN2CCOCC2)C1)Nc1cccc(Cn2cccnc2=O)c1,0
COc1ccc(OC)c(C(=O)Nc2cccc3c(OC)ccnc23)c1,0
CC[C@H]1CN(C)c2ccccc2CN1C(=O)CNCCOC,0
Cc1cnc(C)n1C1CCCN(C(=O)c2cccs2)C1,0
CCC[C@H](C)NC(=O)Cn1c(=O)n(C)c2ccccc21,0
O=C1CC[C@H](NS(=O)(=O)Cc2cccc(C(F)(F)F)c2)CN1,0
Cc1cc([C@@H]2C[C@@H]3CC[C@H](C2)N3C(=O)c2ccc(=O)n(C)n2)ccc1F,0
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,0
Cc1cc(C)cc(NC(=O)N2CCC(OC3CCN(S(C)(=O)=O)CC3)CC2)c1,0
CC(=O)N(C)c1nc(CN2CCC[C@@H]2Cn2nc(C)cc2C)cs1,0
CNS(=O)(=O)Cc1ccc(CNC(=O)c2ccc(=O)n(CCOc3ccccc3)n2)cc1,0
CCCNC(=O)C1CCN(c2nc3ncn(CC(=O)Nc4ccc(F)cc4)c(=O)c3s2)CC1,0
C[C@H](N(C)Cc1nc2ccccc2c(=O)[nH]1)C(C)(C)C,0
CNC(=O)[C@]12CCS(=O)(=O)N(C)[C@@H]1CCN(Cc1cnn(C(C)C)c1)C2,0
Clc1ccccc1-c1noc(CSc2nnnn2C[C@H]2CCCO2)n1,0
CCN(Cc1ccc(S(=O)(=O)N(C)C)cc1)C(C)(C)CO,0
CCCCN(C)C(=O)CSc1nc2ccc(NS(C)(=O)=O)cc2s1,0
CCn1cc2ccc(NS(=O)(=O)c3sccc3OC)cc2n1,0
Cc1ccc(NC(=O)CCc2ccccc2)cc1S(=O)(=O)N1CCOCC1,0
CCOc1nnc(CN2CCO[C@H](c3nc(C)cs3)C2)s1,0
CC(C)CNC(=O)c1cc(S(=O)(=O)C2CCS(=O)(=O)C2)ccc1F,0
Cn1c(=O)[nH]c(=O)c2nc(C[C@H](O)c3cc4ccccc4o3)c(O)nc21,0
Cc1nc2ccc(C(=O)N3CCN(c4ccccc4O)CC3)cc2nc1C,0
Cc1ccc2c(c1)nc(CNC(=O)N[C@H]1CC(=O)N(C3CC3)C1)n2C,0
c1cncc(-c2nc(NC3CCCCC3)c3ccccc3n2)c1,0
COc1ccccc1OCCN1C(=O)N[C@@](C)(c2ccc(C)o2)C1=O,0
COc1ccc(OC)c(Cn2ccc(C)c(C#N)c2=O)c1,0
CCn1c(C)cc(C(=O)Nc2ccc3c(c2)CCN3)c1C.Cl,0
NC(=O)[C@@H]1CC(C(=O)Nc2nc(CN3CCCC3)cs2)=NN1c1ccc(F)cc1,0
O=C(Nc1ccc(O)c(Cl)c1)C1=CCCCO1,0
Cc1nc2c3ccccc3nn2c(C)c1CCC(=O)NC(C)C,0
Cn1c(=O)c2ccc(-c3nc(-c4cccc(F)c4)no3)nc2n(C)c1=O,0
CCn1cnnc1[C@H]1CCCN(C(=O)Nc2ccc(C)c(Cl)c2)C1,0
COc1ccc(NC(=O)C2Nc3cc(F)ccc3S(=O)(=O)N2)cc1,0
C[C@@H]1Oc2ccc(NC(=O)COCc3nc4ccccc4s3)cc2NC1=O,0
CC(C)SCC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)O2,0
Cn1c(=O)c2cc(C(=O)Nc3nc4cc5c(cc4s3)OCCCO5)cnc2n(C)c1=O,0
CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@](=O)Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1,0
CCc1c[nH]nc1NC(=O)CSc1nnc(-c2ccc(OC)cc2)o1,0
COCC[C@](C)(O)CNC(=O)Nc1cc(C#N)cn1C(C)(C)C,0
O=C(Nc1nnc(S(=O)(=O)N2CCOCC2)s1)c1cccc(Br)c1,0
O=C(c1c(F)ccc(NS(=O)(=O)N2CC[C@@H](F)C2)c1F)c1c[nH]c2ncc(-c3cnc(C4CC4)nc3)cc12,0
COc1ccc(NC(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)OCCCO4)CC2)cc1,0
Cc1ccc(CNC(=O)c2nc(-c3ccc4c(c3)OCC(=O)N4C)no2)cc1,0
Cc1ccc(Br)c(C(=O)NCC[C@]2(O)CCCOC2)n1,0
CCc1cc2c(=O)n(CCn3c(=O)oc4ccccc43)cnc2s1,0
Cc1ccc(O)c(C(=O)Nc2nc(CC(=O)NCC3(N(C)C)CCOCC3)cs2)c1,0
CC1(C)NC(=O)N(C[C@H](O)COc2ccccc2)C1=O,0
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0
CC(=O)NC[C@@H]1CC(F)(F)CN1C1CN(C(=O)c2ccncc2)C1,0
C#CCn1nc2n(c1=O)C(=O)N(c1cccc(OC)c1)C2,0
COc1cc(CN2C[C@H]3C(=O)N(CCCN4CCCC4=O)C(=O)[C@H]3C2)ccc1OC(C)C,0
CCn1nc(N2CCCC(NS(=O)(=O)c3ccc(F)c(C)c3)C2)ccc1=O,0
Cc1cnn(CCC(=O)N2CC(N3CC(F)(F)C[C@H]3CN(C)C)C2)c1,0
COc1ccc2c(CC(=O)N3CCC[C@H](CN)C3)coc2c1,0
C[C@H](NCC(=O)N(Cc1ccccc1)C1CC1)c1cccc(NS(C)(=O)=O)c1,0
COCCN(C(=O)CCc1nnc(Cc2cccc(C)c2)o1)C(C)C,0
Cc1nc2ccc(NC(=O)CCn3c(C)ccc3C)cc2[nH]1,0
O=C(CNCC(F)(F)F)N1CCC[C@H]1c1ccc2c(c1)OCCO2,0
COc1ccc(O[C@@H](C)C(=O)N2CCC(n3cccc3)CC2)cc1,0
N#CCCN(CCC(F)(F)F)C(=O)Cn1nc2n(c1=O)CCCCC2,0
Cc1ccn(CC(=O)N2CCC3(CC2)CC3NS(C)(=O)=O)n1,0
CCC(C)(C)C(=O)N(O)Cc1ccccc1,0
Nc1nc(Cl)cc(N2CCc3[nH]nc(C(F)(F)F)c3C2)n1,0
CCCOc1ccc(S(=O)(=O)N2CC(C)OC(C)C2)cc1,0
CC(C)CCNC(=O)N1CCN(c2nc3ccccc3n(Cc3ccccc3)c2=O)CC1,0
COc1ccnc(N2CCN(C[C@H]3CCCO3)CC2)c1,0
COc1ccc(CSc2nnc(C3CC3)[nH]2)cc1,0
COc1ccccc1NCCCn1c(C)cn2c3c(=O)[nH]c(=O)n(C)c3nc12,0
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12.Cl,0
Cc1noc([C@H]2CCCN(C(=O)Cc3csc(C)n3)C2)n1,0
C[C@H]1CCCN(C(=O)c2nn(C)c(=O)c3ccccc23)C1,0
O=C(Nc1cccc(Cn2cccnc2=O)c1)N1CCC[C@H]1C1CCCCC1,0
Cc1cn(CC(=O)N(C2CCCC2)[C@H]2CCS(=O)(=O)C2)c(=O)n1-c1ccc(C#N)cc1,0
CC(=O)N[C@@H]1CN(C(=O)c2ccc(F)cc2F)C[C@H]1CO,0
CCn1c(=O)c2c(nc3n2CCN3c2ccc(Cl)cc2)n(C)c1=O,0
CCCC(=O)Nc1nn2c(-c3ccc(C)c(F)c3)nnc2s1,0
COc1ccc(-c2noc(-c3ccc(=O)n(CC(=O)Nc4ccccc4)c3)n2)cc1,0
COc1ccc(C(=O)Nc2nnc[nH]2)cc1S(=O)(=O)N(C)Cc1ccccc1,0
COCc1c(C(=O)NCCN2CCC(N3CCCC3)C2=O)noc1C,0
O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,0
CSc1cccc(NC(=O)Cn2nc3c(N4CCN(c5ccccc5)CC4)nccn3c2=O)c1,0
CC(C)(C)c1cnc(CN2CCCC[C@@H]2Cn2cncn2)o1,0
Cc1cc(C(=O)N2CCN(C(=O)Nc3ccc(-c4nccs4)cc3)CC2)c(C)o1,0
CC(=O)N1CCC([C@@H]2CN(C(=O)NCCc3ccccc3)C[C@H]2COc2ccccc2)CC1,0
Cc1ccc(NC(=O)c2ccc(N3CCOCC3)nc2)cc1,0
COCCN(C(=O)c1cncn1-c1ccccc1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,0
O=C(c1cc(-c2ccco2)on1)N1CCCc2cccc(O)c21,0
CCOc1cc(NC(=O)NCc2cc(CC)no2)ccc1C,0
Cc1ccc(S(=O)(=O)N2CCN(Cc3nc4cc(Cl)ccc4c(=O)[nH]3)CC2)cc1,0
O=C1C[C@H](C(=O)Nc2ccccc2NCC2CCCCC2)CN1,0
O=C([C@@H]1CCCCN1c1cc(C(F)(F)F)nc(-c2ccncc2)n1)N1CCOCC1,0
O=C1Nc2ccc(I)cc2/C1=C/c1cc(Br)c(O)c(Br)c1,0
Cl.Clc1ccccc1CN1CCc2sccc2C1,0
COCCNC(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)NC(=O)CO3)CC1,0
Cc1ccc2cccc(OCCNC(=O)c3cnc4ccnn4c3C)c2n1,0
CCCCN1CCOC[C@H]1c1nc(-c2ccc(OC)c(OC)c2)no1,0
COc1ccc(Cl)cc1N1CC[C@H](NC(=O)c2cccc(-n3c(C)c[nH]c3=O)c2)C1,0
O=C(O)c1ccc(/C=C2\SC(=S)N(Cc3cccc(C(F)(F)F)c3)C2=O)cc1,0
COc1ccc(NC(=O)c2ccc3nn(CC(=O)Nc4ccc(S(C)(=O)=O)cc4)c(=O)n3c2)cc1,0
CC(=O)c1ccc(NC(=O)[C@H](C)N2CCN(Cc3ccsc3)CC2)cc1,0
COc1ccc(Nc2nc(N3CCN(S(C)(=O)=O)CC3)nc3ccccc23)cc1,0
Cc1c([C@H](C)NC(=O)Nc2cc(C(N)=O)ccc2N(C)C)cnn1C,0
Cc1cc(C(=O)Nc2ccc(Cl)cc2F)nc2ccnn12,0
NC(=O)CCS(=O)(=O)CCN(Cc1cccc(F)c1)C[C@H]1CCCO1,0
CN(CCC(=O)N1CCc2sccc2C1)Cc1ccc2c(c1)OCCO2,0
C[C@H]1c2c(F)cccc2CCN1C(=O)c1cc2n(n1)CCO2,0
CCCSCCCNC(=O)Cn1nc(C)n2nc(-c3ccc(OC)cc3)cc2c1=O,0
CN(C)C(=O)[C@]12CCS(=O)(=O)N(C)[C@@H]1CCN(C(=O)c1nccc3ccccc13)C2,0
CCCCCCCCCCCCCCCC(=O)NCCO,0
Cc1ccc(S(=O)(=O)N2CCN(c3ccc(C)nn3)CC2)cc1,0
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)ccc1O,0
CCCN(C(=O)c1cccc(C)c1F)c1cccnc1,0
CCc1ccccc1NC(=O)CN1CCCC[C@@H]1CN1CCCC1=O,0
CSCCC(=O)Nc1ccc(N2CCCC2=O)cc1,0
CN1C(=O)c2ccc(NC(=O)Cn3cnc4ccccc4c3=O)cc2C1=O,0
CC(C)c1nc([C@@H]2CCCN2C(=O)NCc2cccc3c2OCCCO3)no1,0
Cc1nc2c(s1)[C@@H](N(C)C(=O)c1nn(C)cc1Br)CCC2,0
CC(=O)c1ccc(NC(=O)Cn2nc3ccc(C(=O)NCc4ccccc4)cn3c2=O)cc1,0
CCN1C[C@@H](C(=O)Nc2ccccn2)CC1=O,0
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,0
