Id,smiles,sol_category
EOS12438,CC1CN(CCCCOc2ccccc2C#N)CC(C)O1.Cl,2
EOS35345,CC(C)(C)c1ccc(S(=O)(=O)[C@H]2CS(=O)(=O)C[C@@H]2N2CCN(c3ncccn3)CC2)cc1,2
EOS65835,CCO[C@H]1CCCN(C(=O)c2cc(-c3csc(C)n3)c[nH]2)C1,2
EOS54765,COc1cccc2cc(C(=O)N3CCCC3)c(=O)oc12,2
EOS4289,CN1CCCC2(CCN(C(=O)Nc3cccc(Cn4cncn4)c3)C2)C1=O,2
EOS67359,O=C1COc2cc3cc(C(=O)c4ccccc4O)cnc3cc2N1,2
EOS81480,CCc1nn(C)c(N)c1-c1ccc(F)cc1,2
EOS93366,Cc1cc(CN2CCC[C@H]2c2noc(C)n2)no1,2
EOS42993,Cc1nc(C)c([C@H](C)NCc2c(C)nn(C)c2N2CCOCC2)s1,2
EOS5351,CCC(CNc1cc(-c2ccccc2)nc2ccnn12)N(C)CC,2
EOS82114,Cc1csc([C@@H](C)CNC(=O)Nc2c[nH]nc2-c2ccccn2)n1,2
EOS72839,CC(=O)C1=C(C)NC(=O)N[C@H]1c1cc2ccc(C)c(C)c2[nH]c1=O,2
EOS98440,COCCN1CCN(Cc2nnc(-c3ccc(OC)cc3)o2)C[C@@H]1C,2
EOS16735,CSc1ccc(NC(=O)N2CCN(c3cnn4c(C5CC5)nnc4c3)CC2)cc1,2
EOS38625,Cc1cc(C)c(NC(=O)Cn2cnnn2)c(Cl)c1,2
EOS11553,O=C(Nc1ccc(O)cc1)c1cc(S(=O)(=O)N2CCOCC2)ccc1Cl,2
EOS67792,Cc1ccc2c(c1)c(=O)n(C)c1nnc(CN3CC[C@H](OCc4csc(C)n4)C3)n21,2
EOS24104,CCOc1cc(CNC(=O)c2ccc(CN3C(=O)CCn4nccc43)cc2)ccc1OC,2
EOS81642,COc1ccnc(N2CCN(C(=O)c3sccc3C)CC2)n1,2
EOS36572,CCc1cc2c(=O)n(CC(=O)NC3CCCC3)c(C)nc2s1,2
EOS83545,Cn1ccc(C(=O)N(CCc2ccccc2)Cc2ccncc2)cc1=O,2
EOS65523,COCCN(CCCN(C)C)S(=O)(=O)c1ccc2c(c1)CCCC2,2
EOS93551,CCc1nnc2n1N=C(c1cc(F)ccc1OC)CS2,1
EOS44557,N#Cc1cccnc1Nc1ccccc1O,2
EOS44030,COc1ccc(NC(=O)NCCn2c(=O)c(C)nc3ccccc32)cc1,2
EOS63170,COCCC1(c2noc([C@H]3CCCOCC3)n2)CCC1,2
EOS52982,O=C1COc2ccc(S(=O)(=O)N[C@H]3CCSc4ccc(F)cc43)cc2N1,2
EOS965,Cc1ccc(Cl)cc1N1CCN(C(=O)CN2C(=O)CN(C)C(=O)c3ccccc32)CC1,2
EOS8296,CO[C@@]12CC[C@H](OCCO)C[C@@H]1N(Cc1cccc(O)c1)CC2,2
EOS25757,O=C(CCCN1C(=O)c2cccnc2Sc2ccccc21)NCc1ccco1,2
EOS49226,CC(C)Cc1cccc([C@@H](C)C(N)=O)c1,2
EOS27735,COc1ccc(C(=O)Nc2cnc3ccccc3c2)c(OC)n1,2
EOS31473,COCCC1(N(C)C)CCN(C(=O)c2cccc(C#N)c2)CC1,2
EOS49943,c1cc2c(o1)CCC[C@@H]2NCCn1cnnc1C1CC1,2
EOS68494,C[C@H](NCc1nnc(C2CC2)o1)c1ccc(N2CCCC2=O)cc1,2
EOS62180,N#C[C@@H](Sc1cccc(O)c1)C1CC1,2
EOS56728,O=C([C@H]1CCN(c2cc(NC3CC3)ncn2)C1)N1CCCC1,2
EOS58685,C[C@@H](C(=O)N1CC(C)(C)Oc2cc(Br)ccc21)S(C)(=O)=O,2
EOS66217,CCN(c1ccccc1F)S(=O)(=O)NC(=O)c1ccc(-n2ccnc2)nc1,2
EOS9364,COc1cncc(-c2cccc(C(=O)N(C)CCCn3cccn3)c2)c1,2
EOS61022,CNC(=O)c1ccc(S(=O)(=O)NC[C@H]2CCNCC2(F)F)cc1,2
EOS93921,CN(C(=O)CNc1cc(F)cc(F)c1)[C@H]1CCS(=O)(=O)C1,2
EOS33422,COCCn1c(C)cnc1CCNC(=O)Nc1ccc(C)c(C)c1,2
EOS85372,C[C@H]1CNC(=O)N1c1cccc(NC(=O)c2scnc2C2CC2)c1,2
EOS45483,COc1ccc2nc(SCC(=O)N3CCC3)[nH]c2c1,2
EOS34577,O=C(CC[C@@H]1NC(=O)N(Cc2ccccc2)C1=O)NCC1CCOCC1,2
EOS49457,COc1ccccc1OCC(=O)N1CCCC[C@H]1c1nc(C)cs1,2
EOS84262,O=C(NCc1ccccn1)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1,0
EOS65340,Cc1nccn1[C@H]1CCCN(C(=O)c2ccnc(N(C)C)c2)C1,2
EOS62459,CCC1(c2ccccc2)CN(C(=O)c2cn(C)nc2[C@H]2CCOC2)C1,2
EOS21350,COc1cc(NC(=O)Cn2cnc3sc(C)c(S(=O)(=O)N4CCCCC4)c3c2=O)cc(OC)c1OC,2
EOS66979,N#Cc1ccc(NCC(=O)N2CCN(C[C@H]3CCCO3)CC2)cc1,2
EOS100679,C=CC(=O)Nc1ccc(CN(C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)cc1,2
EOS48813,COc1ccccc1N1CC[C@H](NC(=O)NCCN2C(=O)CNC2=O)C1,2
EOS30449,O=C(CCc1nc(C2CCCN2C(=O)Cc2ccccc2F)no1)NCc1ccccc1,2
EOS91844,COc1ccc([C@@H](C)CCNC(=O)N2CCC(Nc3cccnn3)CC2)cc1,2
EOS71898,O=C(NC[C@H]1CCOC1)c1cccnc1N1CCCC1,2
EOS60761,Cc1ccc(NC(=O)CN(C)C(=O)c2cccs2)cc1,2
EOS23049,COc1ccc(CCNS(=O)(=O)c2cc(N3C(=O)CCS3(=O)=O)ccc2C)cc1,2
EOS85105,CN(C)c1ccccc1NC(=O)N[C@H]1CCCN(S(C)(=O)=O)C1,2
EOS1885,COc1cccc(-n2cnc3sc(C)cc3c2=O)c1,2
EOS87368,Cc1cc(Br)nc(C(C)C)n1,2
EOS54661,CCCc1ccccc1C(=O)N1CCC(n2cc(C(N)=O)nn2)CC1,2
EOS89222,N#Cc1c(F)cccc1OCc1ccon1,2
EOS19341,COc1ccc(C(=O)CSc2nccn(-c3ccc4c(c3)OCCO4)c2=O)cc1OC,2
EOS1716,CCOc1ccc(NC(=O)CCn2cnc3cc(S(=O)(=O)N4CCCC4)ccc32)cc1,2
EOS77844,O=c1oc2ccccc2n1Cc1ccc(Br)cc1,2
EOS48487,CCn1c(-c2ccc3c(c2)OCCO3)cnc1S[C@@H](C)C(=O)NC,2
EOS80222,NS(=O)(=O)CC[C@@H]1NC(=O)NC1=O,2
EOS29444,COc1ccc(NC(=O)NC2CCN(c3ccccc3)C2=O)cc1OC,2
EOS68819,O=C(c1cncn1-c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,2
EOS37294,CS(=O)(=O)c1cccc(C(=O)NCc2ccc(S(=O)(=O)N3CCOCC3)s2)c1,2
EOS62771,COc1cccc(N2CC[C@H](CNC(=O)c3csnc3C)C2)c1,1
EOS16355,Cc1cn2nc(-c3nc(C4CCCN(C(=O)Cc5ccsc5)C4)no3)cc2c(=O)[nH]1,2
EOS69490,c1cnc2[nH]cc([C@H]3CCCN(c4nccn5nnnc45)C3)c2c1,2
EOS83755,Cc1nccn1CC#Cc1ccc(F)cc1,2
EOS8280,COCC(=O)Nc1cccc(NC(=O)N(C)CCc2cn[nH]c2)c1,2
EOS11362,c1ccc(-c2cc(-c3ccccc3)[nH]n2)cc1,2
EOS5029,Cc1cc(C)n(-c2cccc(-c3nc(C4CCOC4)no3)c2)n1,2
EOS45826,CCCOc1ccccc1NC(=O)c1ccc2c(c1)CCCN2S(C)(=O)=O,2
EOS89683,CN(C)C[C@H]1CN(CCOc2ccccc2F)CCO1,2
EOS9198,Cc1cc(C)n(CCC(=O)N[C@@H]2[C@@H]3CCO[C@@H]3[C@@H]2C2CCCC2)c(=O)n1,2
EOS69887,Cc1c(C(=O)N2CCn3c(C)nnc3C2)sc2ccccc12,2
EOS87030,C[C@H](NCCC(=O)N1CCN(c2ccccc2)CC1)c1ccccn1,2
EOS10200,CCn1ncnc1C(NC(=O)c1coc(CN2CCOCC2)c1)C1CC1,2
EOS78758,CCOc1ccc([C@@H]2C(C(=O)c3ccccc3)=C(O)C(=O)N2CCCn2ccnc2)cc1OC,2
EOS8685,OC(c1cc2n(n1)CCCN(c1ncc(Cl)cn1)C2)C1CC1,2
EOS43285,Cc1cccc(NC(=O)CN2CCC[C@H](O)C2)c1,2
EOS44562,CC(=O)Nc1ccc(Nc2ncnc3sccc23)cc1,2
EOS58541,CCCc1n[nH]c([C@@H]2CN(C(=O)c3ccsc3)CCO2)n1,2
EOS56891,OC1(CNCc2cnn(-c3ccc(Cl)cc3)c2)CCOCC1,2
EOS26229,Cc1ccc(OCC(=O)Nc2ccc3c(c2)oc(=O)n3C(C)C)cc1,2
EOS54360,CNC(=O)CCc1nc(-c2ccc(F)cc2)no1,2
EOS48767,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)[C@@H]1CCCc2[nH]nnc21,2
EOS88653,O=C(N[C@H]1CCCN(c2ncccn2)C1)c1cnn(CCC(F)(F)F)c1,2
EOS12133,Cc1ccccc1OCCn1cnc2ccccc2c1=O,2
EOS62833,CC(C)(NC(=O)c1cc2cccc(Br)c2o1)C(N)=O,2
EOS49203,Cc1cc(-n2c(C)cc(C(=O)N3CCOC[C@@H]3CC3CC3)c2C)no1,2
EOS65500,COc1ccc(C(=O)N(C)[C@H]2CCc3ccccc32)cc1F,2
EOS91200,CCOCCCNC(=O)[C@H]1CCCN(C(=O)c2cccs2)C1,2
EOS2299,CC1CCCN(C(=O)CCNC(=O)c2ccccc2Cl)C1,2
EOS95962,OCC[C@@H](Nc1cncc(Cl)n1)c1ccccc1,2
EOS43869,CCN(CC)C(=O)c1ccc(C2(O)COC2)cc1,2
EOS28583,CCOCCCNC(=O)NC1CCN(c2nc3cccnc3n(Cc3ccccc3)c2=O)CC1,2
EOS20496,Cc1noc(C)c1S(=O)(=O)N1CCCCC1CCn1cc(COc2ccccc2)nn1,2
EOS91891,Cc1ccc(-c2nc(C(=O)N3CCOC[C@@H]3C)cs2)o1,2
EOS19987,CC(=O)N[C@@H]1CCNC[C@@H]1c1nc(-c2ccccc2)no1.Cl,2
EOS5184,O=C(c1cc(-c2ccccc2)nc2ccccc12)N1CCOCC(CO)C1,2
EOS25589,CCOc1ccc(CNC(=O)c2cnc3sc(N4CCCC(C)C4)nn3c2=O)cc1,2
EOS81281,COc1ccc(CCNC(=O)c2cc3c([nH]c2=O)CCC3)cc1,2
EOS46466,CCCOc1ccccc1NC(=O)c1cc(-n2ccnc2C)ccn1,2
EOS57812,Cc1cccc(C(=O)N2CCC[C@H]2c2ccc3c(c2)OCCO3)n1,2
EOS65962,O=C1NC[C@@H]2[C@H]1CCCN2C(=O)c1ccncc1Br,2
EOS27585,COc1cccc(NC(=O)c2cn3c4c(cccc4c2=O)CC3C)c1,2
EOS76379,O=C(c1cccc(Cl)c1Cl)N1CC[C@@](O)(C(F)(F)F)C1,2
EOS96865,O=C(CCNCC(F)(F)F)N1CCC[C@@H]1Cn1cccn1,2
EOS94614,CCN1C(=O)c2cccc3c(NC(=O)c4ccncc4)ccc1c23,2
EOS100591,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,2
EOS54123,CC(C)c1ccccc1NC(=O)C1=NN([C@H]2CCS(=O)(=O)C2)C(=O)CC1,2
EOS91845,CN(C)c1cc(NC(=O)N2CC[S@](=O)C(C)(C)CC2)cc(C(F)(F)F)c1,2
EOS37869,O=C(NCCCOC[C@H]1CCOC1)c1c[nH]c2cccc(Br)c12,2
EOS88959,CN(Cc1nnc(N(C)C)o1)Cc1csc2ccccc12,2
EOS30297,Cc1nc(C)c(C(=O)N2CCC(CC(=O)N(C)Cc3ccccc3)C2)s1,2
EOS14779,Cn1ncc(C(=O)N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)c1-n1cccc1,2
EOS89937,CNC(=O)CC1CCN(c2ccnc(C(C)C)n2)CC1,2
EOS68130,Cc1nc(COc2ccc(C(=O)N3CCOC[C@@H]3C)cc2)no1,2
EOS23261,CCOc1ccc(C(=O)N2CCN(Cc3noc(-c4ccc(F)cc4)n3)CC2)cc1,2
EOS70479,CN1CCCN(C(=O)c2cnc(-c3ccncc3)s2)c2ccccc21,2
EOS97446,CN(Cc1nnsc1Cl)C[C@H]1CCCN1c1cccnn1,0
EOS11941,O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccc(NC(=O)c2ccco2)cc1,2
EOS33842,COCCC(=O)N1CCCC(c2nc(CCOCc3ccccc3)no2)C1,2
EOS95427,Cc1cccn2cc(COc3ccccc3C(=O)NC3=NO[C@@H](C)C3)nc12,0
EOS20253,CS(=O)(=O)N1CCCCC1c1nnc2n1CCN(C(=O)c1ccc(F)cn1)CC2,2
EOS76119,CCN([C@@H](C)CS(C)(=O)=O)S(=O)(=O)C1(C)CC1,1
EOS22816,CCCn1c(=O)c2c(nc3n2CCCN3c2ccc(OC)cc2)n(C)c1=O,2
EOS74024,O=C(NC[C@@H](c1cccs1)N1CCOCC1)c1cnccn1,0
EOS68032,CCCCS(=O)(=O)N[C@H](c1ccc2c(c1)OCCO2)C(C)C,2
EOS65926,Cc1ccc(C2(CN)CCCC2)c(C)c1,2
EOS66530,Cc1ccc(F)cc1C(=O)N(C)c1ncccc1C#N,2
EOS87253,O=C(NS(=O)(=O)C[C@H]1CCCCO1)c1cc(Br)co1,1
EOS38397,C[C@H]1Cc2cc(C(=O)NC3CC(C)(C)NC(C)(C)C3)ccc2N1S(C)(=O)=O,1
EOS76933,CC(=O)Nc1ccc(S(=O)(=O)[C@H](C#N)c2nc3ccccc3nc2NCCCO)cc1,2
EOS56694,CN(CCc1cnccn1)C[C@H]1CN(Cc2ccccc2)CCCO1,2
EOS58214,COCCN1CCN(CCS(=O)(=O)c2ccccc2)C[C@@H]1C,2
EOS55789,Cc1cc2ncn(C[C@H](O)CN3CCN(CCO)CC3)c2cc1C,2
EOS75434,CC1(C)CC(NC(=O)NC[C@H]2COc3ccccc3O2)CC(C)(C)N1,2
EOS91930,CC[C@H]1CCCCN1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,2
EOS18309,CCN(CC)C(=O)COc1cc(C)cc2oc(=O)c3c(c12)CCC3,2
EOS19406,Cc1cc2c(cc1NS(=O)(=O)c1ccc(N3CCCC3=O)cc1)n(C)c(=O)n2C,2
EOS2930,CCOC(C)c1ccc(-c2cc(N)nc(SC)n2)cc1,2
EOS6096,Cn1cc(S(=O)(=O)N(Cc2ccccn2)CC2CCCO2)c(=O)n(C)c1=O,2
EOS97411,O=C(CN1c2cccc3cccc(c23)S1(=O)=O)Nc1ccccc1,2
EOS37402,CN1C[C@@H](CNC(=O)N2CCC(F)(Cc3ccc(Cl)cc3)CC2)CC1=O,2
EOS11260,Cc1ccc(CN2CCN(Cc3cnn(C(C)C)c3)CC2CCO)cc1,2
EOS26068,Cc1cccc(NC(=O)C2CCN(S(=O)(=O)c3cn(C(C)C)cn3)CC2)c1,2
EOS8062,O=C(c1cnn2cc(CCO)cnc12)N1CCC(Cc2ccc(F)cc2)CC1,2
EOS50349,Cc1nc(C)n(C[C@H]2CCCN2CC(=O)NCCC#N)n1,2
EOS44739,CCOCCCN1CC2=C(C1=O)[C@@H](c1ccc(Cl)cc1)NC(=O)N2,2
EOS83604,Cc1c(NC(=O)c2ccc3c(c2)N(C)CCO3)cccc1C(=O)N1CCOCC1,2
EOS95835,C[C@@H](C(=O)NC1CCCC1)N1CCN(c2cnccn2)CC1,2
EOS21973,Cn1ncc2c3ccccc3n(CC(=O)N3CCN(c4ccccn4)CC3)c2c1=O,2
EOS32621,Cc1cc(S(=O)(=O)N2CCCC(c3nnnn3C3CCCC3)(N(C)C)C2)ccc1F,2
EOS56846,Cc1c(C)n2c3c(=O)n(CCCc4ccccc4)c(=O)n(C)c3nc2n1CCCO,2
EOS15957,Cn1c(SCc2ccccc2C#N)nc2c(=O)[nH]cnc21,2
EOS58187,Cc1cccc(=O)n1CCCCNC(=O)N[C@@]1(C)CCOC1,2
EOS80783,Cc1cc2n(n1)C[C@@H](CNCc1ccc(OCCN(C)C)cc1)CN2,2
EOS19548,Cc1nc(-c2cccc(S(=O)(=O)NCc3ccccc3)c2)no1,2
EOS74961,CN(CC(=O)Nc1c(Cl)cccc1Cl)CC(=O)N(C)C1(C#N)CCCCC1,2
EOS41487,O=C(N[C@@H](c1ccccc1)[C@H](O)c1ccccc1)N[C@H]1[C@@H]2CNC[C@@H]21,2
EOS85077,CN(CC(=O)N[C@H]1CCc2nccn2C1)Cc1ccccc1,2
EOS22189,COc1cccc(N2/C(=N\C(=O)CC(C)C)SC3CS(=O)(=O)CC32)c1,2
EOS64470,CCS(=O)(=O)N1CCC(=NO)CC1,0
EOS34753,CCOc1ccc(S(=O)(=O)N2CCC(C(=O)NCCCOC)CC2)cc1C,2
EOS76589,CN1CC(=O)N(C[C@H]2CCN(C(=O)c3ccccc3)C2)C1=O,2
EOS22328,CCCCNC(=O)c1ccc2c(c1)CCN2S(=O)(=O)c1ccccc1,2
EOS65901,CCN1CCO[C@@H](CNc2cc(C)nc3nc(C(F)(F)F)nn23)C1,2
EOS58719,C[C@H]1Cc2cc(S(=O)(=O)NCc3ccnc(N4CCCC4)c3)ccc2O1,2
EOS26801,CCOc1ccc(NC(=O)N2CCN(C(=O)c3nsc4ccccc34)CC2)cc1,2
EOS40978,CCN(Cc1ccc(C(=O)N(C)C)cc1)C(=O)c1ccc(C)c(F)c1,1
EOS17768,COCCC1(NC(=O)c2ccccc2)CCN(Cc2cccc(OC)c2)CC1,2
EOS38716,COc1ccc(CC(=O)NC[C@H](C)Cn2nc(C)cc2C)cc1OC,2
EOS48135,CCN(C[C@H]1CN(Cc2ccn(C(C)C)n2)CCO1)c1cccnn1,2
EOS80989,O=S1(=O)CC[C@H](Cc2nnc(SCc3cc(Cl)c4c(c3)OCCO4)o2)C1,2
EOS17113,CC(C)(C)C(=O)Nc1cccnc1N1CCOCC1,2
EOS66874,O=C(Nc1cccc2cccnc12)c1ccc(-c2ccccn2)[nH]c1=O,2
EOS26427,CCCn1cc(C(=O)Nc2ccc(C(N)=O)cc2)c(=O)c2ccc(C)nc21,2
EOS82979,O=C(c1cccnc1N1CCOCC1)N1CCC[C@H](C(F)(F)F)C1,2
EOS65224,Cc1ccc(CNc2cc(N3CCC[C@@H]3CO)ncn2)s1,2
EOS53697,O=C(Nc1ccccc1-n1cccn1)C1CCN(S(=O)(=O)c2cccs2)CC1,2
EOS20595,Cn1nc(-c2ccccc2)c2c1CCCC2=O,2
EOS63356,CCCC1(C(=O)NCC[S@](=O)C(C)(C)C)CCC1,2
EOS92634,CC(=O)c1ccc(S(=O)(=O)Nc2cccc3cccnc23)cc1,2
EOS51323,CC(C)NC(=O)CCNC(=O)[C@@H]1CCCN1C(=O)c1ccccc1O,2
EOS4043,O=C(c1cnc2sccn2c1=O)N1CCn2nc(C(O)C3CC3)cc2C1,2
EOS33613,COc1ccc(-c2nccn3cc(C(=O)NCCCN4CCCC4=O)nc23)cc1,2
EOS82405,CN(CCOc1ccccc1)C(=O)[C@H]1CCCN(S(C)(=O)=O)C1,2
EOS9233,CN(C)C(=O)CN1CC[C@@H](NC(=O)c2sccc2N)[C@H](O)C1.O=C(O)C(F)(F)F,2
EOS40730,CC[C@H](C)NC(=O)CSc1ccc(S(=O)(=O)N2CCOCC2)cn1,2
EOS30621,O=C(COc1ccccc1)N1CC(Oc2ccc(-c3noc(C4CCOCC4)n3)cc2)C1,2
EOS17487,Cc1sc(C)c(S(=O)(=O)N2CCN(C(=O)c3ccco3)CC2)c1-c1ccno1,2
EOS35639,CC(C)CNc1nc2c(c(=O)[nH]c(=O)n2C)n1CCO,2
EOS80114,CN(C)S(=O)(=O)N1CCC[C@H](S(=O)(=O)N2CCc3ccccc32)C1,2
EOS81866,CCc1nnc(S(=O)(=O)CC(=O)N(CC)CC)[nH]1,2
EOS62951,CC(C)c1ocnc1C(=O)Nc1cccc(NC(=O)c2ccco2)c1,2
EOS52216,COc1cc(OC)cc(C(=O)Nc2ccc(S(=O)(=O)N(C)C)cc2)c1,2
EOS68443,CC(C)n1ncc2cc(NS(=O)(=O)c3ccc4oc(=O)ccc4c3)cnc21,2
EOS37552,Cc1sccc1C(=O)N1C[C@H](C)N(CCO)[C@H](C)C1,2
EOS9309,CC1(C)[C@H]2CC=C(CCNC(=O)c3n[nH]c4c3CCC4)[C@@H]1C2,2
EOS87234,O=C(N[C@@H]1CCCN(S(=O)(=O)C2CC2)C1)c1nc2ccccc2c(=O)[nH]1,2
EOS64501,Cc1cc(NC(=O)c2ccc(S(=O)(=O)Nc3ccccc3)cc2)no1,0
EOS78870,CCC(C)(C)Nc1nnc(-c2cccn2C)o1,2
EOS14616,CCOc1cccc(C2CC(=O)Nc3c2c(C)nn3C)c1,2
EOS27638,COc1cccc(N2CCN(C(=O)C3CC(=O)N(c4n[nH]c5cccc(F)c45)C3)CC2)c1,2
EOS10585,O=C(Nc1cc(F)cc(C(F)(F)F)c1)N1CCCOC(Cn2cccn2)C1,2
EOS8768,Cc1nc(C)c(CC(=O)NCC(c2ccc(F)cc2)N2CCCC2)c(=O)[nH]1,2
EOS32777,COC[C@@H]1CC(F)(F)CN1C1CN(C(=O)c2ccc(OC)cc2)C1,2
EOS91892,N#Cc1ncn(CC(=O)N2CCN(c3cccc(Cl)c3)CC2)n1,2
EOS71223,O=C(CS(=O)(=O)C1CCCC1)NCC[S@](=O)c1ccccc1,2
EOS50926,Cc1ccc(C)c(NC(=O)[C@@H](c2ccccc2)N2CCNC(=O)C2)c1,2
EOS45392,CC(C)c1ccc(S(=O)(=O)N(C)c2ccccc2)cc1,2
EOS90459,C[C@H]1CNCCN1S(=O)(=O)c1cc(Cl)cnc1N.Cl,2
EOS65969,CC(C)c1nnc(CNC[C@H]2CCCN2c2cccnn2)o1,2
EOS78294,CC(=O)N(Cc1noc(C)n1)[C@H]1CCN(Cc2cnc(C)s2)C1,2
EOS3389,CNC(=O)c1cc(S(=O)(=O)NC2CCCN(Cc3cccc(O)c3)C2)ccc1OC,2
EOS85995,Cn1ccnc1Sc1ncc(C(=O)Nc2ccncc2)cc1Cl,2
EOS85226,CNC[C@H]1CCN(C(=O)c2cc(Br)cnc2N(C)C)C1,2
EOS27368,CCc1cc(C2CCCN2Cc2cccc(OC)c2OC)on1,2
EOS73866,CC[C@H](O)CN(CCCCO)C1CC1,2
EOS61735,CCn1cnc2c(c1=O)CCN(C(=O)c1cnn(-c3cccc(Cl)c3)c1)C2,2
EOS30906,COCCN1CCCCC(CC(=O)Nc2ccc(OC)c(OC)c2)C1=O,2
EOS82730,Cc1csc(CNC(=O)CSCC#N)n1,2
EOS60323,NC(=O)c1ccc(NC(=O)c2cc3cccc(F)c3o2)cn1,2
EOS28512,O=C(Cn1cnc2nc(N3CCC(C(=O)NC4CC4)CC3)sc2c1=O)Nc1ccc2c(c1)OCO2,2
EOS82417,Cc1ccoc1C(=O)N1CCC[C@H](C)C1,2
EOS10043,COc1ccc(F)cc1-c1ccc(C(=O)NCCOCCO)cc1,2
EOS37730,O=C(NCc1ccc2ncccc2c1)Nc1cccnc1N1CCCC1,2
EOS38794,CC(C)C(=O)N1CCN([C@@H](C)C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)CC1,2
EOS58336,COc1ccc(C(=O)N(C)Cc2ccc(OC)c(OC)c2OC)cc1,2
EOS14557,CC(C)(Cc1ccccc1)NC(=O)C1CCCN(S(C)(=O)=O)C1,2
EOS89983,CCNC(=O)N[C@H]1C[C@@H](OC(C)C)C1,2
EOS14011,O=C(CN1C(=O)COc2ccccc21)Nc1ccccc1I,1
EOS20320,CCOCCCN(C(=O)c1cn2c(n1)C(=O)N(CC)CC2)C1CCN(C)CC1,2
EOS4468,COc1ccc(C2(C(=O)N3CCN(c4ccc(C)cc4)C(=O)C3)CC2)cc1,2
EOS54189,CC(=O)Nc1ccc(F)c(NC(=O)c2cccc(C#N)c2)c1,2
EOS36583,Cc1ccc(O)c(Nc2nc3ccccc3c(=O)[nH]2)c1,2
EOS78463,CN(Cc1ccccn1)C(=O)c1ccc(N2CCCC2)c(F)c1,2
EOS26628,COCCCNC(=O)NCc1ccc2c(c1)CCN2C(C)=O,2
EOS8544,Cc1cc(C)n(C(C)CNC(=O)Nc2ccc3c(c2)C(=O)N(C2CC2)C3=O)n1,2
EOS43477,CC(C)[C@H](NC(=O)c1cccs1)C(=O)N1CCc2cnccc21,2
EOS29514,Cc1cccc(N2CCN(C(=O)c3cn4ccccc4n3)CC2)c1,2
EOS47800,C[C@H]1CN(C(=O)Cc2ccsc2)CCO1,2
EOS33734,O=C(Cc1ccccc1F)N1CCCN(C(=O)C2CC2)c2ccccc21,1
EOS72781,Cc1cc(C)n(C[C@@H](C)CNC(=O)Nc2cc(-n3cnnn3)ccc2C)n1,2
EOS62124,Cc1noc([C@@H]2COCCN2Cc2ccc(F)cc2C)n1,2
EOS51867,CC(C)(C)c1coc(CNC(=O)[C@H]2CCc3nncn3CC2)n1,2
EOS55104,Cc1cccc(CC(=O)Nc2nc3n(c2C#N)CCS3)c1,2
EOS96992,Cc1cc(C)n2c(CN(C)CC(=O)Nc3ccccc3)cnc2n1,2
EOS93665,COCc1cc(C(=O)NC2(c3ccccc3)COC2)no1,2
EOS101604,OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1,2
EOS1635,CC(C)NC(=O)c1cc2n(n1)C[C@@H](Oc1cccnc1)C2,2
EOS25362,CCc1nc(-c2cc(S(=O)(=O)N3CCC(C(=O)NCc4ccccn4)CC3)c(C)s2)no1,2
EOS27029,CCn1ccc2c(OCC(=O)Nc3ccc(Cl)cc3)cccc2c1=O,1
EOS37049,COCc1ccc([C@@H]2CCCN2C(=O)c2cc(=O)[nH]c(C3CC3)n2)o1,2
EOS33698,CCC(=O)N1CCC2(CC1)CC(Cc1cccc(F)c1)CCO2,2
EOS50336,CCSCCCNC(=O)N1C[C@H](C)OC(C)(C)C1,2
EOS89133,CCCS(=O)(=O)N1CCC(NC(=O)N[C@@H](C)C2CCC(F)(F)CC2)CC1,2
EOS75573,Cc1nn(C)c(C)c1S(=O)(=O)N1CCOC[C@@]12CCOC2,2
EOS48972,O=C1C[C@H](NCc2ccc3cn[nH]c3c2)CN1CCN1CCOCC1,2
EOS39060,CN(Cc1cc(-c2ccco2)on1)S(=O)(=O)c1ccc(F)cc1,2
EOS90938,COc1cnccc1[C@H](C)NC(=O)C(C)(C)S(=O)(=O)C1CC1,2
EOS5272,COc1ccc(CN2C[C@@H]3CC[C@H](C2)N(C(=O)c2cnc(C)cn2)C3)cc1,2
EOS11984,COc1ccccc1C1CC(=O)Nc2cc3c(cc21)OCCO3,2
EOS39316,CCN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)c1cccc2ncccc12,2
EOS16180,Cc1ccccc1NC(=O)Cn1nc2cc(-c3ccccn3)nc(C)n2c1=O,2
EOS68771,COc1cc(NC(=O)NCc2ccc(NC(=O)c3ccco3)cc2)ccc1N1CCCC1=O,2
EOS45497,Cc1nn(C)c2ncc(NC(=O)Cn3c(=O)cnc4ccccc43)cc12,2
