Id,smiles,sol_category_class_0,sol_category_class_1,sol_category_class_2 
EOS351,COc1cc2ncn(CCC(=O)NC(C)c3ccccc3)c(=O)c2cc1OC,0.03422171398997307,0.04563894867897034,0.9201393365859986
EOS3510,CC(=O)N1C[C@H](C2CC2)[C@@H](NC(=O)c2ccccc2N2CCOCC2)C1,0.030268306285142897,0.03875097334384918,0.9309807300567627
EOS35101,COc1nc(N(C)C)nc(N(C)c2cc(Cl)cc(Cl)c2)n1,0.031164102256298065,0.04171039834618569,0.9271254777908325
EOS35102,CS(=O)(=O)N(CC(=O)N1CC(=O)Nc2ccccc21)c1cccc(F)c1,0.03628713302314281,0.047426795959472655,0.9162860870361328
EOS35105,CCNC(=O)c1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1,0.033166959136724475,0.04235572144389153,0.9244773149490356
EOS35106,COCCCNC(=O)c1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1,0.03355858251452446,0.04246587418019772,0.9239755392074585
EOS35113,O=C(c1n[nH]c2c1CCCCC2)N1CCN(C2CCS(=O)(=O)C2)CC1,0.029080966487526894,0.0364711832255125,0.9344478368759155
EOS35117,O=C(C1CC(=O)N(c2n[nH]c3ccccc23)C1)N1CCOCC1,0.031374403089284894,0.04103821702301502,0.927587366104126
EOS35121,CS(=O)(=O)N1CCN(C(=O)c2cnc3cc(Cl)ccc3c2O)CC1,0.034416799619793895,0.04439336061477661,0.9211898446083069
EOS35125,CC(C)CCNC(=O)c1cc(C(C)(C)C)c2c(=O)[nH][nH]c2c1,0.036679812148213385,0.04664313271641731,0.9166770577430725
EOS35129,CN(C)S(=O)(=O)N1CCN(Cn2nc(-c3ccc4ccccc4c3)ccc2=O)CC1,0.03199809640645981,0.04167874082922936,0.926323139667511
EOS3513,CCn1ccnc1CN(C)C(=O)NCc1ccc(OC(C)C)c(OC)c1,0.03138353228569031,0.0411971777677536,0.9274192690849304
EOS35130,COc1cc2c(cc1OC)CN(C(=O)c1cn(C(C)C)c(=O)c3ccccc13)CC2,0.033229240030050275,0.04445574656128883,0.9223150372505188
EOS35131,O=C(Cn1ccc2ccccc21)N1CCN(CCc2ccccn2)CC1,0.030222949758172035,0.040100700408220294,0.929676353931427
EOS35132,COc1ccc(-c2ccc(=O)n(CN3CCCCCC3)n2)c(F)c1,0.033196373283863066,0.043111208081245425,0.9236924409866333
EOS35138,COc1ccc(-c2ccc(=O)n(CC(=O)Nc3ccc(OC)nc3)n2)cc1,0.03561293929815292,0.047939812391996385,0.9164472222328186
EOS35139,COc1ccc(NC(=O)Cn2nc(-c3ccc(SC)cc3)ccc2=O)cn1,0.035086502134799954,0.04703288972377777,0.917880630493164
EOS35143,O=C(CCSC1CCc2ccccc2NC1=O)NCCc1ccc(O)cc1,0.03446264639496803,0.04447163715958595,0.9210657000541687
EOS35145,Cc1cc(NC(=O)Cc2ccc3c(c2)OCC3)n(C2CCS(=O)(=O)C2)n1,0.03235422819852829,0.04181158095598221,0.9258342027664185
EOS35146,O=C(Cn1nc(-c2ccco2)ccc1=O)Nc1nc(-c2cccnc2)cs1,0.035256003960967064,0.047631263732910156,0.9171127200126648
EOS35158,CC(C)n1cc(CC(=O)Nc2ccn(C)n2)c2ccccc21,0.033149956911802295,0.044326478987932204,0.922523558139801
EOS35163,CC(C)C(=O)N1CCN(C(=O)c2cc3ccccc3n2C)CC1,0.03179651275277138,0.04162498787045479,0.9265785098075867
EOS35164,Cn1c(C(=O)N2CCN(C(=O)c3cccnc3)CC2)cc2ccccc21,0.03137031979858875,0.0423891082406044,0.9262405514717102
EOS35165,Cn1c(C(=O)N2CCN(C(=O)c3ccncc3)CC2)cc2ccccc21,0.03140996620059013,0.04244231805205345,0.926147723197937
EOS35166,Cn1c(C(=O)N2CCN(S(C)(=O)=O)CC2)cc2ccccc21,0.03197080194950104,0.04161590561270714,0.9264132976531982
EOS35173,COc1ccc(OC)c2[nH]c(C(=O)NCCNC(=O)c3ccccn3)cc12,0.0361966110765934,0.04845431447029114,0.9153490662574768
EOS35175,COc1ccccc1-n1cnc2cc(C(=O)N3CCSCC3)ccc2c1=O,0.034559765830636024,0.046169833093881604,0.9192704200744629
EOS35177,CC(C)C(=O)NCCNC(=O)C1CC(=O)N(c2cccc(Cl)c2)C1,0.03484840840101242,0.044062208384275436,0.9210893750190735
EOS35182,COc1ccccc1-n1cnc2cc(C(=O)NC3CC3)ccc2c1=O,0.03597076386213303,0.048127678036689756,0.9159015417098999
EOS35186,CC(C)NC(=O)c1ccc2c(=O)n(-c3ccccc3F)cnc2c1,0.03821515291929245,0.05066490024328232,0.9111199617385864
EOS35194,COc1ccc(N2CC(C(=O)NCCNS(C)(=O)=O)CC2=O)cc1,0.0349919244647026,0.04425348192453384,0.9207545518875122
EOS35198,CC(C)C(=O)NCCNC(=O)C1CC(=O)N(c2ccccc2)C1,0.0344281293451786,0.04366699941456318,0.9219048619270325
EOS35199,COc1ccc(N2CC(C(=O)N3CCN(C(=O)CC(C)C)CC3)CC2=O)cc1,0.03227052241563797,0.041248136386275294,0.9264813542366028
EOS35201,O=C(Cn1cc(-c2ccccc2)ncc1=O)N1CCN(c2cccc(Cl)c2)CC1,0.032622795552015305,0.04341915547847748,0.9239580392837524
EOS35202,COc1cc2c3cnn(CN4CCN(C5CCS(=O)(=O)C5)CC4)c(=O)c3n(C)c2cc1OC,0.031938087195158005,0.04132549911737442,0.9267364263534545
EOS35203,Cc1cc(C)nc(NCCC(=O)N2CCN(C3CCS(=O)(=O)C3)CC2)n1,0.029272770509123802,0.03701689317822456,0.9337103247642518
EOS35213,COc1ccc2c(O)c(C(=O)NCCc3c[nH]cn3)cnc2c1,0.03505744189023972,0.04712671488523483,0.9178158283233643
EOS35215,O=C(CN1CC(=O)Oc2ccccc21)Nc1nc2ccccc2s1,0.03574371375143528,0.047937532514333726,0.9163187742233276
EOS3522,Cc1nc(C(F)(F)F)ncc1CN1CCCC(N)C1.Cl.Cl,0.03616760373115539,0.045164383947849274,0.918668007850647
EOS35220,O=C(Nc1nncs1)C1(c2ccccc2)CCOCC1,0.02972494103014469,0.03933353498578072,0.9309414863586426
EOS35222,COc1cc(NC(=O)Cn2cc(C(C)=O)c3ccccc32)cc(OC)c1OC,0.03661333844065666,0.04898732155561447,0.9143993377685546
EOS35223,O=C(CCCn1cnc2ccccc2c1=O)NCCn1ccc2ccccc21,0.03442719578742981,0.04582774564623833,0.9197450876235962
EOS35225,CS(=O)(=O)N1CCN(C(=O)C2CC(=O)N(c3ccc(Cl)cc3)C2)CC1,0.03179789967834949,0.040363582968711856,0.9278385281562805
EOS35228,CC(C)n1cc(C(=O)Nc2ccccn2)c2ccccc2c1=O,0.03603031188249588,0.048578517884016036,0.9153911590576171
EOS3523,COCCOCC(=O)NCc1nccn1C(C)C,0.03305776566267014,0.0419181227684021,0.9250241160392761
EOS35232,COc1ccc2c(O)c(C(=O)Nc3cccc(NC(C)=O)c3)cnc2c1,0.03924054354429245,0.0525108702480793,0.9082485795021057
EOS3524,COc1ccccc1-c1c(C)nn(C)c1NC(=O)C1CC12CCNCC2.Cl,0.031062830239534378,0.040744302421808244,0.9281929016113282
EOS35243,CS(=O)(=O)c1ccc2nc(NC(=O)Cn3sc4ccccc4c3=O)sc2c1,0.03659522235393524,0.048740656673908235,0.9146641373634339
EOS35251,Cc1nc2ccc(F)cc2c(=O)n1CC(=O)Nc1ccccn1,0.03591971695423126,0.0479472778737545,0.9161329984664917
EOS35254,Cc1cc(NC(=O)c2n[nH]c3c2CCC3)n(C2CCS(=O)(=O)C2)n1,0.031256760284304616,0.04032540246844292,0.9284178376197815
EOS35256,Cn1c([C@@H]2CCCN2C(=O)c2ccc3c(c2)NC(=O)CO3)nc2ccccc21,0.032973314821720126,0.044202812016010284,0.9228238940238953
EOS35262,O=C(Cc1ccc2c(c1)OCCCO2)Nc1ccc2nc[nH]c(=O)c2c1,0.036151417344808576,0.048057982325553895,0.915790605545044
EOS35263,CC1(C)OC(=O)CC1C(=O)Nc1ccc(-n2cnnn2)cc1,0.03320359364151955,0.043692396581172945,0.9231040000915527
EOS35265,Cn1c(C(=O)N2CCN(C3CCS(=O)(=O)C3)CC2)cc2ccccc21,0.03090404123067856,0.03985494673252106,0.9292410135269165
EOS35267,COc1ccc(CCC(=O)Nc2ccc3ncn(C)c(=O)c3c2)cc1OC,0.03512852899730205,0.04697970524430275,0.9178917646408081
EOS35268,Cc1cc(=O)oc2cc(OCC(=O)Nc3ccc4ncn(C)c(=O)c4c3)ccc12,0.037053164839744565,0.049641300737857816,0.9133055448532105
EOS35269,C[C@H](NC(=O)CCC1NC(=O)c2ccccc2NC1=O)c1nc2ccccc2[nH]1,0.03547699078917503,0.046980632841587065,0.9175423502922058
EOS35270,CCC(C)N1C(=O)c2ccccc2C(C(=O)N2CCCC2)C12CCCCC2,0.029468927904963492,0.03769472278654575,0.9328363418579102
EOS35271,O=C1CCc2ccc(OCC(=O)N3CCOC(c4ccccc4)C3)cc2N1,0.032420207560062406,0.04273044914007187,0.9248493075370788
EOS35276,Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)N1CCC(C(=O)NC2CCCCC2)CC1,0.031728651374578476,0.03978342153131962,0.9284879088401794
EOS35278,Cc1cc(C)nc(Nc2ccc(C(=O)NCCCO)cc2)n1,0.034703043103218076,0.04550976008176803,0.9197871685028076
EOS35281,CS(=O)(=O)N1CCN(C(=O)C2CC(=O)N(c3n[nH]c4ccccc34)C2)CC1,0.03164549469947815,0.040726416558027265,0.9276280999183655
EOS35282,COCCn1c(C)cc(C)c(C(=O)Nc2ccc3c(c2)OCC(=O)N3)c1=O,0.03619533032178879,0.04750122427940369,0.9163034677505493
EOS35284,Cc1cc(C)n(CC2CCCO2)c(=O)c1C(=O)N1CCC2(O)CCCCC2C1,0.02950071021914482,0.03747143968939781,0.9330278515815735
EOS35286,CNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)c1c(C)cc(C)n(CC2CCCO2)c1=O,0.03084852620959282,0.04036511480808258,0.9287863373756409
EOS35288,CCCc1nc(-n2cccc2)sc1C(=O)N1CCNC(=O)C1,0.03276366926729679,0.042936284095048904,0.9243000030517579
EOS35292,COc1ccc(N2CCCCS2(=O)=O)cc1S(=O)(=O)N(C)c1ccccc1,0.03229580707848072,0.04217901900410652,0.925525176525116
EOS35294,COc1ccc(N2CCCCS2(=O)=O)cc1S(=O)(=O)Nc1ccc2c(c1)OCO2,0.03362366743385792,0.04386986792087555,0.9225064754486084
EOS35296,COc1ccc(N2CCCCS2(=O)=O)cc1S(=O)(=O)Nc1cc(OC)c(OC)c(OC)c1,0.03377569206058979,0.04400736764073372,0.9222169518470764
EOS3530,COc1ccc(F)c(-c2cc(N3CCCCC3)ncn2)c1,0.033105256780982015,0.04354144781827927,0.9233533263206481
EOS35311,CCCC(=O)N1CCN(c2nc3sc4c(c3c(=O)n2CC)CCCC4)CC1,0.03172198832035065,0.04054078496992588,0.9277372121810913
EOS35317,CC(C)n1c(N2CCN(S(C)(=O)=O)CC2)nc2sc3c(c2c1=O)CCCC3,0.03140143603086472,0.039797522127628326,0.9288010358810425
EOS3532,Cc1nnc(CN(C)C(=O)NC2CC(C)(C)NC(C)(C)C2)o1,0.02866256460547447,0.03637310974299908,0.9349643588066101
EOS35320,CCS(=O)(=O)N1CCN(c2nc3sc4c(c3c(=O)n2C)CCCC4)CC1,0.031156805530190467,0.03960548043251037,0.929237711429596
EOS35335,CCSCC(=O)N1CCN(c2nc3sc4c(c3c(=O)n2C)CCCC4)CC1,0.0313827384263277,0.04016932994127274,0.928447937965393
EOS35337,CC(C)SCC(=O)N1CCN(c2nc3sc4c(c3c(=O)n2C)CCCC4)CC1,0.031408225744962694,0.04004719704389572,0.928544569015503
EOS35339,COc1cccc(NC(=O)c2cc(F)ccc2-n2cnnn2)c1,0.035323623567819595,0.04797871932387352,0.9166976332664489
EOS35340,O=C(Nc1nc2ccccc2s1)C1CC(=O)N(c2ccccc2)C1,0.03447706066071987,0.0460638590157032,0.9194591045379639
EOS35346,COc1ccc(C)cc1S(=O)(=O)[C@H]1CS(=O)(=O)C[C@@H]1NCc1ccc2c(c1)OCO2,0.03211133144795895,0.041492991894483564,0.9263956904411316
EOS35349,CC(C)CN1CC(=O)N(c2ccc(Cl)cc2)[C@@H]2CS(=O)(=O)C[C@@H]21,0.0327333927154541,0.04100536294281483,0.9262612462043762
EOS3535,O=C(c1cc(-c2ccncc2)nc2ccccc12)N1CCn2nc(CO)cc2C1,0.03249458968639374,0.04409507066011429,0.9234103322029114
EOS35354,O=C1CN(C2CCCCCC2)[C@H]2CS(=O)(=O)C[C@H]2N1c1ccc(Cl)cc1,0.030818815901875497,0.038362762331962584,0.9308184385299683
EOS35357,COc1ccc(N2C(=O)CN(CCC3=CCCCC3)[C@H]3CS(=O)(=O)C[C@H]32)cc1,0.03179505690932274,0.03994820453226566,0.9282567262649536
EOS35359,O=C1CN(C2CCCC2)[C@H]2CS(=O)(=O)C[C@H]2N1c1ccc(Br)cc1,0.03038114942610264,0.03806794211268425,0.931550920009613
EOS3536,CC(C)(C)c1oc(C(N)=O)cc1CN1C[C@@H]2CCC[C@H](C1)C(=O)N2,0.031502324342727664,0.03973027020692825,0.9287673711776734
EOS35363,CC(C)c1ccc(N2C(=O)CN(C3CCCCC3)[C@H]3CS(=O)(=O)C[C@H]32)cc1,0.03058460056781769,0.03813619166612625,0.93127920627594
EOS35365,CC(C)CCN1CC(=O)N(c2ccc(C(C)C)cc2)[C@@H]2CS(=O)(=O)C[C@@H]21,0.03250452913343906,0.040549736097455026,0.9269457221031189
EOS35367,CC(C)c1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN3S(C)(=O)=O)cc1,0.03253459222614765,0.04243868067860603,0.9250267267227172
EOS35373,O=C(Nc1ccc2c(c1)OCCO2)c1cc(N2C(=O)CCS2(=O)=O)ccc1Cl,0.03654387481510639,0.04771010801196098,0.9157459974288941
EOS35375,O=C(NCc1ccc(F)cc1)c1ccc(F)cc1-n1cnnn1,0.0343121200799942,0.046171707659959794,0.9195161938667298
EOS35376,CC(=O)c1ccccc1NC(=O)c1cc(F)ccc1-n1cnnn1,0.03600690923631191,0.048680204153060916,0.9153128743171692
EOS35377,Cc1cc(N2C(=O)C(C)(C)CS2(=O)=O)ccc1S(=O)(=O)Nc1ccccn1,0.03252980262041092,0.042326100170612335,0.9251440763473511
EOS35378,COc1cccc(CCNS(=O)(=O)c2cc(N3C(=O)C(C)CS3(=O)=O)ccc2OC)c1,0.033742614835500714,0.04373767748475075,0.9225196838378906
EOS35379,COc1ccc(N2C(=O)C(C)CS2(=O)=O)cc1S(=O)(=O)N1CCN(c2ccccn2)CC1,0.031801479309797286,0.04128112867474556,0.9269174218177796
EOS35390,CCOc1ccc(N2C(=O)CCS2(=O)=O)cc1S(=O)(=O)N1CCN(c2ncccn2)CC1,0.03166700229048729,0.04097856096923351,0.9273544549942017
EOS35403,O=C(C1=C(O)C(=O)N(CCCN2CCOCC2)C1c1cccs1)c1ccncc1,0.03075448013842106,0.04049493260681629,0.9287505984306336
EOS35407,COc1cccc(C2C(C(=O)c3ccc(OC)cc3OC)=C(O)C(=O)N2CCN(C)C)c1,0.03362448178231716,0.04470810815691948,0.9216674447059632
EOS35409,COc1ccc(C(=O)C2=C(O)C(=O)N(CCCN3CCOCC3)C2c2cccnc2)cc1F,0.032226637378335,0.0422869548201561,0.9254864096641541
EOS35418,CN1C(=O)CN(c2ccc(S(=O)(=O)N3CCOCC3)cc2OCc2ccccc2)C1=O,0.03142522536218166,0.04138137623667717,0.9271933913230896
EOS35424,CC(C)C(=O)Nc1ccc2c(c1)CCCN2C(=O)c1cccnc1,0.03415945619344711,0.044809555262327196,0.9210309743881225
EOS35425,O=C(Nc1ccc2c(c1)CCCN2C(=O)c1cccnc1)C1CC1,0.032934727519750594,0.04334431812167168,0.9237209558486938
EOS35440,Cn1c(N2CCN(C(=O)c3ccco3)CC2)nc2sc3c(c2c1=O)CCCC3,0.030877992510795593,0.0407369039952755,0.9283850908279419
EOS35442,O=C(NCC(=O)N1CCCCC1)C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1,0.031037861481308937,0.039699628949165344,0.9292625069618226
EOS35445,O=C(CC1SC(N2CCOCC2)=NC1=O)Nc1ccc(O)cc1,0.03429395407438278,0.04436730220913887,0.9213387489318847
EOS35447,CN1C(=O)CN(c2ccc(S(=O)(=O)N(C)C)cc2OCc2ccc(F)cc2)C1=O,0.033510822057724,0.044122526049613954,0.9223666548728943
EOS35453,COc1cc(S(=O)(=O)N2CCCC2)ccc1N1CC(=O)N(CC(C)C)C1=O,0.03251772113144398,0.041632799059152605,0.9258494853973389
EOS35460,COCCCNC(=O)C1CCCN(C(=O)c2cc3ccccc3[nH]2)C1,0.03369568847119808,0.04335982427000999,0.9229445099830628
EOS35468,Cn1c(=O)[nH]c(=O)c2c1nc(NCc1cccnc1)n2CCO,0.033947157487273213,0.04523838013410568,0.9208144307136535
EOS35472,COCCCNC(=O)c1cc2c(=O)n3cc(C)ccc3nc2n1C,0.03589963614940643,0.04726825580000878,0.9168320655822754
EOS35475,O=C(NC1CCS(=O)(=O)C1)c1cc2c(=O)n3ccccc3nc2n1Cc1ccccc1,0.03443651013076306,0.045539308339357376,0.9200242161750793
EOS35477,CC(C)N1CN=C(Nc2nc3ccccc3o2)NC1,0.032812387496232984,0.04304944947361946,0.9241381883621216
EOS35478,O=C1CC(C(=O)Nc2ccc(F)cc2)C2=C(CCCC2=O)N1,0.035721560940146446,0.04585158228874207,0.9184268593788147
EOS35480,COc1ccc(C2NC(=O)c3ccccc3O2)c(OC)c1OC,0.033955177664756774,0.04617328569293022,0.9198715448379516
EOS35482,CCN(C(=O)c1cc2c(=O)n3ccccc3nc2n1CCCOC)c1ccccc1,0.03590371608734131,0.04777057617902756,0.9163257002830505
EOS35486,Cc1cc(N2C(=O)c3oc4ccccc4c(=O)c3C2c2ccccn2)no1,0.03319598473608494,0.04559479579329491,0.921209168434143
EOS35492,COc1ccc(C2CC(=O)Nc3c2c(=O)nc(SC)n3C)cc1,0.03217325918376446,0.04317532107234001,0.9246513843536377
EOS35499,COc1cc(C2N(C)C(=O)c3ccccc3N2C)ccc1O,0.0325923964381218,0.044249837100505826,0.9231577754020691
EOS35506,COc1ccc(-c2noc(CN(C)S(=O)(=O)c3ccc(NC(C)=O)cc3)n2)cc1,0.03427368700504303,0.04556969255208969,0.9201566457748414
EOS35510,CCCCC(=O)Nc1nonc1-c1ccc(F)cc1,0.038144476339221,0.049436384439468385,0.9124191761016845
EOS35516,COc1ccc2c(=O)c3c(oc2c1)C(=O)N(CCN(C)C)C3c1cccs1,0.03342538774013519,0.04459647163748741,0.9219781517982483
EOS35517,Cc1nnc(NCc2cccnc2)[nH]c1=O,0.03043303228914738,0.041131109744310376,0.9284358739852905
EOS35518,Cc1nnc(Nc2cccc(O)c2)[nH]c1=O,0.03567322790622711,0.04791221544146538,0.9164145469665528
EOS35522,Cc1nnc(Nc2cccc(F)c2)[nH]c1=O,0.03538296967744827,0.04721004813909531,0.917406964302063
EOS35524,CN1OC(c2ccccn2)CC1C1CC(c2ccccn2)ON1C,0.027984092012047768,0.03731510937213898,0.9347008109092713
EOS35525,Cc1cccc(OCC2Cn3c(nc4c3c(=O)[nH]c(=O)n4C)O2)c1,0.033396660536527636,0.04481949359178543,0.9217838406562805
EOS35527,CCc1ccc(OCC2Cn3c(nc4c3c(=O)[nH]c(=O)n4C)O2)cc1,0.03381834141910076,0.04511227756738663,0.9210693717002869
EOS35533,COc1ccc2c(=O)c(C(=O)Nc3ccccc3)c(N)oc2c1,0.038628967851400374,0.05209402143955231,0.9092769980430603
EOS35538,CC(=O)CN1N=C(c2ccccc2)Cn2c1nc1c2c(=O)n(C)c(=O)n1C,0.033602438122034076,0.045204386860132215,0.9211931705474854
EOS35539,Cc1c(C)n2c3c(=O)n(Cc4ccc(F)cc4)c(=O)n(C)c3nc2n1CCO,0.03435805030167103,0.045543503016233444,0.9200984477996826
EOS3554,CC(C)Oc1ccc(Cl)cc1-c1nccc(N)n1.Cl,0.03712770342826843,0.04866852164268494,0.9142037749290466
EOS35540,O=C1CC(C2CCCC=C2N2CCOCC2)C(=O)N1Cc1ccc2c(c1)OCO2,0.030027617886662483,0.03886906169354916,0.9311033129692078
EOS35542,O=C(Nc1cccc(Cl)c1)C1CCN(c2ncccn2)CC1,0.03135810159146786,0.04122893363237381,0.9274129867553711
EOS35544,O=C(Nc1ccc(Cl)cc1)C1CCCN(c2ncccn2)C1,0.03131794333457947,0.04121929556131363,0.9274627685546875
EOS3555,CNC(=O)c1ccc(-c2cccc(C(=O)N3CCC4(CN(C)C(=O)O4)C3)c2)o1,0.03199280984699726,0.042655153572559355,0.9253520131111145
EOS35551,Cc1cc(N2C(=O)C(C)CS2(=O)=O)ccc1S(=O)(=O)Nc1ccc2c(c1)OCCO2,0.03410556614398956,0.044313978403806686,0.9215804696083069
EOS35554,CCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2CCCn2ccnc2)cc1,0.03311040140688419,0.0439515620470047,0.9229380369186402
EOS35556,CCCOc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccc(F)cc1,0.03413714170455932,0.04517076462507248,0.9206920862197876
EOS35559,Cn1c(=O)c2c(nc(N3CCN(c4ccccc4)CC3)n2CCC#N)n(C)c1=O,0.03314202725887298,0.04367428347468376,0.9231837034225464
EOS3556,CCc1ccc(S(=O)(=O)NC(CC)c2nccs2)s1,0.03059368096292019,0.03987428545951843,0.9295320153236389
EOS35564,CCN(CC)CCCN1C(=O)C(O)=C(C(=O)c2ccc3c(c2)OCCO3)C1c1ccncc1,0.03335725367069244,0.04360465109348297,0.923038101196289
EOS35576,COCCCN1C(=O)C(O)=C(C(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)C1c1ccc(Cl)cc1,0.03254923038184643,0.04245792478322983,0.924992835521698
EOS35580,COCCN1C(=O)C(O)=C(C(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)C1c1ccc(F)cc1,0.03297429047524929,0.0430837482213974,0.9239419460296631
EOS35585,COCCCN1C(=O)C(O)=C(C(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)C1c1ccc(C(C)C)cc1,0.03225214369595051,0.04195528104901314,0.9257925510406494
EOS35589,COCCCN1C(=O)C(O)=C(C(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)C1c1ccc(F)cc1,0.033006155490875246,0.042852161824703215,0.9241416811943054
EOS3559,Cc1ccc2[nH]c(CN(C)C(=O)C3CC(=O)OC34CCCC4)nc2c1,0.030148907750844955,0.03919628486037254,0.9306548118591309
EOS35591,CCCCOc1cccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2CCCOC)c1,0.034904095157980916,0.04548428431153297,0.9196116209030152
EOS3560,Cc1nccc(-c2ccccc2)c1C(=O)N[C@H]1C[C@@H]2OCC[C@H]12,0.03160906657576561,0.04155982881784439,0.9268311262130737
EOS35600,Cc1cccn2c(=O)c3cc(C#N)/c(=N\C(=O)c4ccc5c(c4)OCO5)n(CC4CCCO4)c3nc12,0.035863441228866574,0.04783488735556603,0.9163016676902771
EOS35604,Nn1c(SCc2ccccc2)nnc1-c1ccncc1,0.031206295266747473,0.042707310616970064,0.9260863900184632
EOS35606,CCN(CC)CCN1C(=O)c2oc3ccccc3c(=O)c2C1c1cc(OC)c(OC)c(OC)c1,0.03418935388326645,0.04520187079906464,0.9206087470054627
EOS35607,CCOCCn1c(=O)c2c(nc3n2CC(C)CN3c2ccc(CC)cc2)n(C)c1=O,0.03343259505927563,0.043703023344278336,0.9228643774986267
EOS35608,CCOCCn1c(=O)c2c(nc3n2CC(C)CN3c2cccc(C)c2)n(C)c1=O,0.033091071620583536,0.04342254102230072,0.9234863758087158
EOS35612,CC(C)Cn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2)n(C)c1=O,0.03162222839891911,0.04170760810375214,0.9266701698303222
EOS35613,Cc1ccc(-c2nnc(SCC(N)=O)n2C)cc1,0.032072387635707855,0.04291602075099945,0.9250116229057312
EOS35615,COCCCN1C(=O)C(O)=C(C(=O)c2ccc(S(=O)(=O)N(C)C)cc2)C12C(=O)N(C)c1ccccc12,0.0332223042845726,0.04379408210515976,0.9229836225509643
EOS35617,CCn1c(SCC(N)=O)nnc1-c1ccccc1OC,0.03371317684650421,0.04478807598352432,0.9214987397193909
EOS35619,COCCCN1C(=O)C(O)=C(C(=O)c2ccc(S(=O)(=O)N(C)C)cc2)C1c1ccc(Br)cc1,0.033185502886772154,0.04355249106884003,0.9232620000839233
EOS35625,COc1ccc(C2c3c(oc4ccccc4c3=O)C(=O)N2C)cc1,0.03395048379898071,0.04636979773640633,0.9196797132492065
EOS35629,COc1ccc(NC(=O)c2cc3c(=O)n4cc(C)ccc4nc3n2C)cc1,0.03604391254484653,0.04901251196861267,0.9149435639381409
EOS3563,CC(NC(=O)c1ccc2nccn2c1)c1ccc(-n2cncn2)cc1,0.03308159485459328,0.04501551315188408,0.9219029068946838
EOS35634,CCOc1ccc(-c2noc(-c3cccnc3)n2)cc1OC,0.0350129246711731,0.047357594966888426,0.9176294684410096
EOS3564,Cl.Cl.Fc1ccccc1N1CCC(N2C[C@@H]3CC[C@H]2CNC3)CC1,0.031374065205454826,0.03956572934985161,0.929060184955597
EOS35641,COc1ccc(Nc2nc3ccccc3[nH]2)cc1OC,0.03601581156253815,0.049032938480377194,0.9149512410163879
EOS35647,COc1ccc(Nc2nc3cc(C)ccc3[nH]2)cc1,0.0351322241127491,0.04777443185448647,0.9170933365821838
EOS35648,Cc1ccn2c(CN(C)C)c(-c3ccc(F)cc3)nc2c1.Cl.Cl,0.03696862123906612,0.048885141313076017,0.9141462564468383
EOS35655,Cl.O=C(NCCc1cccc(Cl)c1)C1CCCNC1,0.03325831070542336,0.04209085591137409,0.9246508240699768
EOS35661,Cc1ccc(-c2ccc(NN)nn2)cc1,0.03317746557295322,0.045026954263448715,0.9217955589294433
EOS35664,CCCN(CCC)S(=O)(=O)c1ccc2c(c1)C(C)(C)C(=O)N2,0.03425210751593113,0.043348200619220734,0.9223996758460998
EOS35667,COc1ccc(OC)c2c(O)nccc12,0.03713270425796509,0.05021795481443405,0.9126493334770203
EOS35668,CNC(=O)CN(c1ccc(F)cc1)S(=O)(=O)c1ccc2c(c1)n(C)c(=O)n2C,0.034263020381331444,0.04544050917029381,0.9202964782714844
EOS35669,O=c1[nH][nH]c2nc(-c3ccccc3)ccc12,0.03689306117594242,0.050373179465532304,0.9127337813377381
EOS3567,Cc1nc(CNS(=O)(=O)N2CCCCC2)nc2c1CCCC2,0.028027018532156944,0.035306516289711,0.9366664290428162
EOS35672,C[N+]1(C)CCc2cc(Br)ccc21.[I-],0.032730205357074736,0.041873326152563096,0.9253964900970459
EOS35675,Cc1cccc(-n2ncc3c2ncn2c(C)nnc32)c1,0.032287102192640305,0.044307978451251985,0.9234049320220947
EOS35689,O=c1c(-c2ccccc2F)coc2c(CO)c(O)ccc12,0.04044691473245621,0.0538348376750946,0.9057182312011719
EOS35690,Cn1cc(-c2n[nH]c3c(C#N)cccc23)cn1,0.035296862944960594,0.04829936176538467,0.9164037942886353
EOS35698,CC(C)(C)c1nnc(NC2CCCC2)[nH]c1=O,0.031179149448871613,0.0393478162586689,0.9294730424880981
EOS3570,Cc1cn2c(=O)cc(CN3CC(=O)N(C)c4ccccc4C3=O)nc2s1,0.03267231732606888,0.044137314707040784,0.9231903553009033
EOS35702,COc1ccc2c(NCc3ccccc3)ncnc2c1,0.03281581364572048,0.04482235312461853,0.9223618268966675
